date,miner_revenue
2015-09-23,913693.3385410137
2015-09-24,826355.6607835712
2015-09-25,971073.4700190965
2015-09-26,867995.2323410979
2015-09-27,873725.0982292828
2015-09-28,862418.4853872075
2015-09-29,1037840.887395401
2015-09-30,882704.7113610103
2015-10-01,892737.9956403736
2015-10-02,827878.4099642966
2015-10-03,873601.663717925
2015-10-04,920090.4635002358
2015-10-05,926622.9200469368
2015-10-06,882409.0132038324
2015-10-07,815069.3742166429
2015-10-08,856860.7793854708
2015-10-09,775587.0590315193
2015-10-10,989740.0225095804
2015-10-11,913449.4660000304
2015-10-12,880302.8411698347
2015-10-13,862621.2643125668
2015-10-14,968737.6223619161
2015-10-15,1063956.001227547
2015-10-16,953475.8900443185
2015-10-17,934102.1552198362
2015-10-18,963432.4672883106
2015-10-19,1097801.608183914
2015-10-20,874835.1435264462
2015-10-21,973301.8976308155
2015-10-22,1027673.376212376
2015-10-23,1046157.45010939
2015-10-24,1035709.417836329
2015-10-25,1108575.878228584
2015-10-26,1183793.439374927
2015-10-27,1093435.092639814
2015-10-28,1060641.432308709
2015-10-29,1200626.267672943
2015-10-30,1416669.303657096
2015-10-31,1155909.600584615
2015-11-01,1265449.609862373
2015-11-02,1400375.127330674
2015-11-03,1577840.568777739
2015-11-04,1600903.755024251
2015-11-05,1421014.61136683
2015-11-06,1369452.440566917
2015-11-07,1475850.230040707
2015-11-08,1304452.258533922
2015-11-09,1422805.458554052
2015-11-10,1235462.672828939
2015-11-11,1311645.864873166
2015-11-12,1371748.601773987
2015-11-13,1348427.299652416
2015-11-14,1191869.875312004
2015-11-15,1288653.759169465
2015-11-16,1443859.28486675
2015-11-17,1261452.247491191
2015-11-18,1289476.359466979
2015-11-19,1118749.110877688
2015-11-20,1351913.991188593
2015-11-21,1427355.570569549
2015-11-22,1399919.440759428
2015-11-23,1324968.731941883
2015-11-24,1257133.194683999
2015-11-25,1225861.026246607
2015-11-26,1562984.966223296
2015-11-27,1199113.549642234
2015-11-28,1382084.931915478
2015-11-29,1392301.810774569
2015-11-30,1539694.724007111
2015-12-01,1517312.918193111
2015-12-02,1458116.300389179
2015-12-03,1294023.079949731
2015-12-04,1401460.347338428
2015-12-05,1709106.587282739
2015-12-06,1552775.983206357
2015-12-07,1463988.226062005
2015-12-08,1837799.19633837
2015-12-09,1769370.028747845
2015-12-10,2247668.646758323
2015-12-11,1832132.502697567
2015-12-12,1784992.69640884
2015-12-13,1552818.291371365
2015-12-14,2181801.504141331
2015-12-15,2141277.657912984
2015-12-16,1867291.758539059
2015-12-17,1783516.856254329
2015-12-18,1974215.404300115
2015-12-19,1827418.091766899
2015-12-20,1839315.780724105
2015-12-21,1646558.357492599
2015-12-22,1647033.585088159
2015-12-23,1754091.846549121
2015-12-24,1588863.279824131
2015-12-25,1859701.10421597
2015-12-26,1802104.536963697
2015-12-27,2175462.966550838
2015-12-28,1604869.625212202
2015-12-29,1734519.175399856
2015-12-30,1774414.467301573
2015-12-31,1538223.862801992
2016-01-01,1476353.191856242
2016-01-02,1590239.901673044
2016-01-03,1572754.056282618
2016-01-04,1976747.627147965
2016-01-05,1714160.853586059
2016-01-06,1528557.981235242
2016-01-07,1702742.492521717
2016-01-08,1978550.814049868
2016-01-09,1711198.484936057
2016-01-10,1976723.910721782
2016-01-11,1923064.840542153
2016-01-12,1865928.205122749
2016-01-13,1615665.105477479
2016-01-14,1443516.989905189
2016-01-15,1118373.95506225
2016-01-16,1391566.624848038
2016-01-17,1445059.784981871
2016-01-18,1680014.655749975
2016-01-19,1267697.470501804
2016-01-20,1612541.390399224
2016-01-21,1422354.135941805
2016-01-22,1703808.663909985
2016-01-23,1746382.995514867
2016-01-24,1738160.119146879
2016-01-25,1602026.419316395
2016-01-26,1585082.061583743
2016-01-27,1547859.46193531
2016-01-28,1404102.899516221
2016-01-29,1617544.814082698
2016-01-30,1778814.819434149
2016-01-31,1677691.756631354
2016-02-01,1515558.775661942
2016-02-02,1700202.313414218
2016-02-03,1665677.422562242
2016-02-04,1644800.099575755
2016-02-05,1821012.835198923
2016-02-06,1891224.675183229
2016-02-07,1670941.350520961
2016-02-08,1389145.298755641
2016-02-09,1655718.504805112
2016-02-10,1570793.441359445
2016-02-11,1822382.252226168
2016-02-12,1649653.899396873
2016-02-13,1537176.310783886
2016-02-14,1701574.505397965
2016-02-15,1532267.48581341
2016-02-16,1422158.573946417
2016-02-17,1625920.523087834
2016-02-18,1797678.045508987
2016-02-19,1543419.541826634
2016-02-20,1647789.893107163
2016-02-21,1420789.906828775
2016-02-22,1409067.151292371
2016-02-23,1446966.532030945
2016-02-24,1269854.789428415
2016-02-25,1660534.395152231
2016-02-26,1525594.785060089
2016-02-27,1604261.865939833
2016-02-28,1464743.957707699
2016-02-29,1475230.039854988
2016-03-01,1553149.910202411
2016-03-02,1687711.141498399
2016-03-03,1438697.320068393
2016-03-04,1599038.287129508
2016-03-05,1519121.994917481
2016-03-06,1512953.726647957
2016-03-07,1390617.652476384
2016-03-08,1602408.156565287
2016-03-09,1755479.676002633
2016-03-10,1628954.794345027
2016-03-11,1695269.572826677
2016-03-12,1490615.00745199
2016-03-13,1386718.550065434
2016-03-14,1594247.421988863
2016-03-15,1690102.644131928
2016-03-16,1601683.064872843
2016-03-17,1494631.805875654
2016-03-18,1409002.955186669
2016-03-19,1406750.911748198
2016-03-20,1516481.723364414
2016-03-21,1447798.284672361
2016-03-22,1558986.814360944
2016-03-23,1571345.417694726
2016-03-24,1532502.772333807
2016-03-25,1533328.747437428
2016-03-26,1609669.752114155
2016-03-27,1511659.731930588
2016-03-28,1815890.291750945
2016-03-29,1657317.08441344
2016-03-30,1536985.226274109
2016-03-31,1307236.290474601
2016-04-01,1617863.091153977
2016-04-02,1479374.389467118
2016-04-03,1508676.831075313
2016-04-04,1748689.177825044
2016-04-05,1656445.436796747
2016-04-06,1678276.291324454
2016-04-07,1482345.26717288
2016-04-08,1525552.110047051
2016-04-09,1712747.673541151
2016-04-10,1839460.882175995
2016-04-11,1640894.313815495
2016-04-12,1600719.50542998
2016-04-13,1761729.932272291
2016-04-14,1764627.011571648
2016-04-15,1514904.904259464
2016-04-16,1509588.72326288
2016-04-17,1708933.349249961
2016-04-18,1459579.871905492
2016-04-19,1656564.282234792
2016-04-20,1844253.090162228
2016-04-21,1724387.955696857
2016-04-22,1621050.9930677
2016-04-23,1654852.667094786
2016-04-24,1540814.030794736
2016-04-25,1495156.569107386
2016-04-26,1931357.065757424
2016-04-27,1454330.081999353
2016-04-28,1546991.93263903
2016-04-29,1829740.850397856
2016-04-30,1673289.894630115
2016-05-01,1776234.672705595
2016-05-02,1769603.893952684
2016-05-03,1724677.615412662
2016-05-04,1891540.265885151
2016-05-05,1760640.512049865
2016-05-06,1887409.615064131
2016-05-07,1746614.279225742
2016-05-08,1954596.271649849
2016-05-09,2001719.231269375
2016-05-10,1808698.257640226
2016-05-11,1531937.395803084
2016-05-12,1604294.019563378
2016-05-13,1760685.716232881
2016-05-14,1672408.512205009
2016-05-15,1622904.712063056
2016-05-16,1630050.963936517
2016-05-17,1626322.202152482
2016-05-18,1766715.99062424
2016-05-19,1339756.727460711
2016-05-20,1681390.777907662
2016-05-21,1596760.413895461
2016-05-22,2048199.578171817
2016-05-23,2027292.922606848
2016-05-24,1664652.436824018
2016-05-25,1584148.226419693
2016-05-26,1557804.487533426
2016-05-27,1668937.464356335
2016-05-28,1767704.306689025
2016-05-29,1944892.331881357
2016-05-30,1945134.928420711
2016-05-31,1715476.398373208
2016-06-01,1942426.988413187
2016-06-02,1887668.828386223
2016-06-03,2054766.841320097
2016-06-04,1734624.392989573
2016-06-05,2467646.901809047
2016-06-06,2517805.06955759
2016-06-07,2053779.979468972
2016-06-08,2128206.939067873
2016-06-09,2411148.081695559
2016-06-10,2117978.334183544
2016-06-11,2396058.738294361
2016-06-12,2484655.743918194
2016-06-13,2883693.905006994
2016-06-14,2308186.177757647
2016-06-15,2708632.070097527
2016-06-16,2926494.826326178
2016-06-17,2864084.972745311
2016-06-18,3044951.473117173
2016-06-19,3444433.919703337
2016-06-20,2987790.783284043
2016-06-21,2536286.780970166
2016-06-22,1974256.623859615
2016-06-23,2245168.452533625
2016-06-24,2202316.182119917
2016-06-25,2736742.88826936
2016-06-26,2348125.001999996
2016-06-27,2455226.227798875
2016-06-28,2435103.982649744
2016-06-29,2364693.913747926
2016-06-30,2564413.810904177
2016-07-01,2665391.755385193
2016-07-02,2655894.222634306
2016-07-03,2576620.319837801
2016-07-04,2609754.253985841
2016-07-05,2464426.028346498
2016-07-06,2407272.42083001
2016-07-07,2230892.831922445
2016-07-08,2451802.471413307
2016-07-09,2479668.402215551
2016-07-10,1295159.375793896
2016-07-11,1201268.923895815
2016-07-12,1223212.915492864
2016-07-13,1091372.206291476
2016-07-14,1193467.238920901
2016-07-15,1161405.66990642
2016-07-16,1335377.321194836
2016-07-17,1298736.773200358
2016-07-18,1288747.906683769
2016-07-19,1120204.11283483
2016-07-20,1294075.764542814
2016-07-21,1149692.032374894
2016-07-22,1095970.855090029
2016-07-23,1116558.404242832
2016-07-24,1058036.461292249
2016-07-25,1121180.141885305
2016-07-26,1101168.127424975
2016-07-27,1099811.343179407
2016-07-28,1160194.429911662
2016-07-29,1255104.303666075
2016-07-30,1017469.790735114
2016-07-31,1251827.154880014
2016-08-01,1197505.756036333
2016-08-02,1085691.929255425
2016-08-03,1226960.480032847
2016-08-04,1158078.950181855
2016-08-05,1265693.411178338
2016-08-06,1260829.407877989
2016-08-07,1139118.301604688
2016-08-08,1145589.552180013
2016-08-09,951815.9276372497
2016-08-10,1164685.410121567
2016-08-11,1147195.958231892
2016-08-12,1136114.463402064
2016-08-13,1229918.807214424
2016-08-14,1202367.344932538
2016-08-15,1074443.767450121
2016-08-16,1024222.035873983
2016-08-17,924845.6506878964
2016-08-18,1148112.88543628
2016-08-19,1150698.376922683
2016-08-20,1160607.128994461
2016-08-21,1211685.832899156
2016-08-22,1192895.56691725
2016-08-23,1109069.370432183
2016-08-24,1137194.539405114
2016-08-25,972749.1050254165
2016-08-26,991079.7137796114
2016-08-27,1056603.269916418
2016-08-28,1120811.763296083
2016-08-29,1103910.287031693
2016-08-30,1218196.706218706
2016-08-31,992441.0199792737
2016-09-01,1038323.18515768
2016-09-02,1132658.987474109
2016-09-03,973800.3226189803
2016-09-04,1396569.156666786
2016-09-05,1098895.62207506
2016-09-06,1074672.741755341
2016-09-07,1207828.829806791
2016-09-08,1166658.20584155
2016-09-09,1143983.462296705
2016-09-10,1239460.537451716
2016-09-11,1271722.753009969
2016-09-12,1271384.353178967
2016-09-13,1295994.1779146
2016-09-14,1224997.212520307
2016-09-15,1201285.736176492
2016-09-16,1094838.488803361
2016-09-17,1271512.243087356
2016-09-18,1139730.689506114
2016-09-19,1051898.645454222
2016-09-20,1186778.757120436
2016-09-21,1276675.835436489
2016-09-22,1086674.123953173
2016-09-23,1058812.860247963
2016-09-24,1282580.409243205
2016-09-25,1418440.332350149
2016-09-26,1196048.487623992
2016-09-27,1300226.421089021
2016-09-28,1158241.313554644
2016-09-29,1124520.56947301
2016-09-30,1122501.012453668
2016-10-01,1243956.623319687
2016-10-02,1109864.166419819
2016-10-03,1202727.511356552
2016-10-04,1245531.702861071
2016-10-05,1321494.844143925
2016-10-06,1277872.491824776
2016-10-07,1148646.499825329
2016-10-08,1349428.661501858
2016-10-09,1267177.854171247
2016-10-10,999636.6130158878
2016-10-11,1167398.290586103
2016-10-12,1187863.944560311
2016-10-13,1059170.058615689
2016-10-14,1128073.575215294
2016-10-15,1170032.224900405
2016-10-16,1077559.612312103
2016-10-17,1043478.901069531
2016-10-18,1279867.196330394
2016-10-19,1021508.237823156
2016-10-20,1109247.986526554
2016-10-21,1340452.211054916
2016-10-22,1258711.824852157
2016-10-23,1214444.916029576
2016-10-24,1212326.835417654
2016-10-25,1198586.830080353
2016-10-26,1246322.467816443
2016-10-27,1468481.972659593
2016-10-28,1356121.452896728
2016-10-29,1382089.190328046
2016-10-30,1508520.276683314
2016-10-31,1334057.024466824
2016-11-01,1371176.305238273
2016-11-02,1292820.07344831
2016-11-03,1387253.159716575
2016-11-04,1080273.42734182
2016-11-05,1348380.565307745
2016-11-06,1420693.834517738
2016-11-07,1347297.034274282
2016-11-08,1565212.495554179
2016-11-09,1385666.627932707
2016-11-10,1556645.092982766
2016-11-11,1512285.013350202
2016-11-12,1516250.208948729
2016-11-13,1290759.241426527
2016-11-14,1571449.983487999
2016-11-15,1446896.981861258
2016-11-16,1634660.575276102
2016-11-17,1516553.155762251
2016-11-18,1447188.346180634
2016-11-19,1386781.652222592
2016-11-20,1220976.690640243
2016-11-21,1349667.9607598
2016-11-22,1328839.236501674
2016-11-23,1443519.44656996
2016-11-24,1593874.566302319
2016-11-25,1507678.68962925
2016-11-26,1476207.790723591
2016-11-27,1371095.903031427
2016-11-28,1576302.853719842
2016-11-29,1437500.547297515
2016-11-30,1391623.412218371
2016-12-01,1442462.105442393
2016-12-02,1468825.290944097
2016-12-03,1725902.373339841
2016-12-04,1486155.483460897
2016-12-05,1508293.778548615
2016-12-06,1514824.013172295
2016-12-07,1746246.455361991
2016-12-08,1579310.399363443
2016-12-09,1377901.405962991
2016-12-10,1346807.974005107
2016-12-11,1857456.119323178
2016-12-12,1590161.748870027
2016-12-13,1804970.265924028
2016-12-14,1424699.838232115
2016-12-15,1310041.204157056
2016-12-16,1374491.351040755
2016-12-17,1484253.13997047
2016-12-18,1457023.104286557
2016-12-19,1575218.452258227
2016-12-20,1460085.026590339
2016-12-21,1751950.832119369
2016-12-22,1795604.249897393
2016-12-23,1832984.714319709
2016-12-24,1602940.006171506
2016-12-25,1901130.229165215
2016-12-26,1679175.522728828
2016-12-27,1901716.682793956
2016-12-28,2108401.660324371
2016-12-29,1923936.555109621
2016-12-30,1982188.397818018
2016-12-31,1869995.760267731
2017-01-01,2006886.083220972
2017-01-02,2130535.46435346
2017-01-03,2220473.13170676
2017-01-04,2359731.055258427
2017-01-05,1870442.461520983
2017-01-06,1901231.699468653
2017-01-07,1659236.008894064
2017-01-08,2004473.509930008
2017-01-09,1624877.06914211
2017-01-10,1919261.521048439
2017-01-11,1596506.415907371
2017-01-12,1828358.025812268
2017-01-13,1630607.644976369
2017-01-14,1844226.866907675
2017-01-15,1797060.815375953
2017-01-16,1844490.187210165
2017-01-17,1888437.441801393
2017-01-18,1759721.484743576
2017-01-19,2064405.003845183
2017-01-20,2208469.969115867
2017-01-21,2177881.353445511
2017-01-22,2095231.223912883
2017-01-23,1683846.184302294
2017-01-24,1778113.549856743
2017-01-25,1792487.275621545
2017-01-26,1889635.377237103
2017-01-27,2063373.295236943
2017-01-28,1870374.3432466
2017-01-29,2020078.021320812
2017-01-30,1784356.744680146
2017-01-31,1897224.104715544
2017-02-01,2523624.882219641
2017-02-02,2121728.25009929
2017-02-03,2060316.272564548
2017-02-04,2006409.723697306
2017-02-05,2156915.853060364
2017-02-06,1757192.835416509
2017-02-07,2169094.630032645
2017-02-08,2088596.151021885
2017-02-09,2260189.704776754
2017-02-10,1976418.892643473
2017-02-11,1886869.789627879
2017-02-12,1866727.725714396
2017-02-13,2179217.357653945
2017-02-14,2282923.286341936
2017-02-15,1897225.081231027
2017-02-16,2130591.937537353
2017-02-17,2165318.091563785
2017-02-18,2166091.293359477
2017-02-19,1907750.39494723
2017-02-20,2183308.58143564
2017-02-21,2130684.112874586
2017-02-22,2154665.060420742
2017-02-23,2455684.153450821
2017-02-24,2683176.944232827
2017-02-25,2632914.592166101
2017-02-26,2824766.136398367
2017-02-27,2384145.557551629
2017-02-28,2558937.27214937
2017-03-01,2493476.468105456
2017-03-02,2803529.095675988
2017-03-03,2773256.140065009
2017-03-04,2370324.31085295
2017-03-05,2624257.208923167
2017-03-06,2585315.523836895
2017-03-07,2697929.340118383
2017-03-08,2310087.790090769
2017-03-09,2493894.485821233
2017-03-10,2455396.158445908
2017-03-11,2465634.952238017
2017-03-12,2629880.147402098
2017-03-13,2530515.706415793
2017-03-14,2753228.63935816
2017-03-15,2539049.817002914
2017-03-16,2562304.554006052
2017-03-17,2333877.365232168
2017-03-18,2110049.425473417
2017-03-19,2315754.843960827
2017-03-20,2025904.632472017
2017-03-21,2253660.547200431
2017-03-22,2337274.641806419
2017-03-23,2142910.42333805
2017-03-24,2269049.383495082
2017-03-25,1773287.422891985
2017-03-26,2160571.169901674
2017-03-27,1921054.818129804
2017-03-28,2269435.36767913
2017-03-29,2016311.382676508
2017-03-30,2338478.17979903
2017-03-31,2062349.765459619
2017-04-01,2007037.704966121
2017-04-02,2369210.646641808
2017-04-03,2787002.867398464
2017-04-04,2014935.131531968
2017-04-05,2562192.940344544
2017-04-06,2456965.833951533
2017-04-07,2685130.013979318
2017-04-08,2230589.168537985
2017-04-09,2606797.997244222
2017-04-10,2446110.905859916
2017-04-11,2826455.97815905
2017-04-12,2413314.155155988
2017-04-13,2119602.646049444
2017-04-14,2313658.096421543
2017-04-15,2445588.837309726
2017-04-16,2311139.757472851
2017-04-17,2266935.478631594
2017-04-18,2457757.512585943
2017-04-19,2417371.9337614
2017-04-20,2413717.710199892
2017-04-21,2912660.32069256
2017-04-22,2474899.025616593
2017-04-23,2603439.386598979
2017-04-24,2183820.947013912
2017-04-25,2712801.386452148
2017-04-26,2804717.607462405
2017-04-27,2819887.662007836
2017-04-28,2632965.936570257
2017-04-29,3276143.110103565
2017-04-30,2886167.450334762
2017-05-01,2996938.921841419
2017-05-02,3294156.702341838
2017-05-03,2896144.67435512
2017-05-04,3740643.173830041
2017-05-05,2859863.49163864
2017-05-06,3798452.861629608
2017-05-07,3776650.340442707
2017-05-08,4367781.584365414
2017-05-09,3852688.922881998
2017-05-10,3857077.270716654
2017-05-11,3609271.110162216
2017-05-12,3807553.295299576
2017-05-13,4069211.15021891
2017-05-14,4217882.114689963
2017-05-15,4229658.716778681
2017-05-16,3465743.494100926
2017-05-17,4371824.181999022
2017-05-18,4098311.894599036
2017-05-19,4901267.127408478
2017-05-20,5030311.689163218
2017-05-21,4495677.034520687
2017-05-22,4718460.313944649
2017-05-23,5825237.808752223
2017-05-24,5829821.832520383
2017-05-25,5913178.618347075
2017-05-26,5412969.932579996
2017-05-27,5464366.619909814
2017-05-28,5528020.679859333
2017-05-29,5446669.320601571
2017-05-30,6174849.080420357
2017-05-31,6022303.871606859
2017-06-01,6514103.156782575
2017-06-02,5690970.721657583
2017-06-03,7493350.535664564
2017-06-04,6189854.43009822
2017-06-05,6806139.920265397
2017-06-06,6893773.687744237
2017-06-07,7376567.887001432
2017-06-08,7158192.136786155
2017-06-09,6584688.256343495
2017-06-10,6287784.668653677
2017-06-11,6524696.15829199
2017-06-12,5969400.204419104
2017-06-13,6069396.373858794
2017-06-14,5387891.326700564
2017-06-15,5670404.315539335
2017-06-16,5530491.308300865
2017-06-17,5616371.787654385
2017-06-18,5252221.384317569
2017-06-19,5902858.25710422
2017-06-20,5779149.529711124
2017-06-21,5871489.283090679
2017-06-22,5884622.120080176
2017-06-23,6286320.143260787
2017-06-24,5476775.694906679
2017-06-25,4461323.700798484
2017-06-26,5202767.391396613
2017-06-27,5145831.563403017
2017-06-28,5998232.301671663
2017-06-29,4672383.921809347
2017-06-30,5616249.976165292
2017-07-01,5580006.782515433
2017-07-02,6391843.524207975
2017-07-03,6125331.948858874
2017-07-04,5745500.781899668
2017-07-05,5454501.056960878
2017-07-06,5245356.393640011
2017-07-07,5227907.89154383
2017-07-08,5770975.528493988
2017-07-09,4716335.230832835
2017-07-10,6237133.59415039
2017-07-11,5471403.568995418
2017-07-12,5811209.970452889
2017-07-13,5082966.270708147
2017-07-14,4331616.190811788
2017-07-15,3872783.474244349
2017-07-16,4219972.486919868
2017-07-17,4560679.198648186
2017-07-18,5270839.272246672
2017-07-19,4669895.500926187
2017-07-20,6394117.071367108
2017-07-21,5765870.297040829
2017-07-22,6140319.500375199
2017-07-23,6271736.968801283
2017-07-24,6604219.181786109
2017-07-25,5171759.96402206
2017-07-26,5060716.327640336
2017-07-27,5567647.641081791
2017-07-28,5746515.73116542
2017-07-29,5719804.621500378
2017-07-30,5400739.857734419
2017-07-31,5743795.177662876
2017-08-01,5294121.592664571
2017-08-02,5484323.202230633
2017-08-03,5155056.156679093
2017-08-04,6713303.72068474
2017-08-05,7552482.658861588
2017-08-06,5916469.761985449
2017-08-07,6904758.509798757
2017-08-08,7550722.883421773
2017-08-09,6292696.755531425
2017-08-10,6411951.671360941
2017-08-11,7431520.699991599
2017-08-12,7353526.612613512
2017-08-13,8271905.589836677
2017-08-14,8099756.076039154
2017-08-15,9358203.218131103
2017-08-16,8623679.267900929
2017-08-17,11137124.67377161
2017-08-18,9029173.42362582
2017-08-19,8906572.566484982
2017-08-20,7423208.485760234
2017-08-21,6930573.724472455
2017-08-22,5915772.681687601
2017-08-23,10442184.7330984
2017-08-24,7104608.42027233
2017-08-25,7356844.176670497
2017-08-26,7540693.198982244
2017-08-27,9974427.931024654
2017-08-28,8728424.455095846
2017-08-29,10672939.96601687
2017-08-30,11392983.8295835
2017-08-31,11615952.16258153
2017-09-01,12612005.77425765
2017-09-02,10849499.86284223
2017-09-03,10006970.42333136
2017-09-04,10907871.19746826
2017-09-05,12148548.10350752
2017-09-06,10593788.68780097
2017-09-07,11357788.39099175
2017-09-08,10442433.38985403
2017-09-09,9775645.04978588
2017-09-10,7940177.759362468
2017-09-11,9823424.371163175
2017-09-12,10389617.59222614
2017-09-13,9703250.343426207
2017-09-14,7547188.733803137
2017-09-15,8998460.295526607
2017-09-16,8286436.116380651
2017-09-17,8515436.139109233
2017-09-18,7189252.697427532
2017-09-19,8306016.497451001
2017-09-20,6226453.491744227
2017-09-21,8452141.60091547
2017-09-22,6706304.560957984
2017-09-23,8224744.424151478
2017-09-24,6955673.353997439
2017-09-25,6700795.532208798
2017-09-26,7286774.836277164
2017-09-27,8320131.603459051
2017-09-28,9828038.779808529
2017-09-29,9260340.800007634
2017-09-30,7918476.685985587
2017-10-01,7643859.095166878
2017-10-02,9027125.753427636
2017-10-03,10519857.15796234
2017-10-04,7636784.234754321
2017-10-05,7438429.318780418
2017-10-06,9321600.925400319
2017-10-07,9223123.351600848
2017-10-08,10978272.72174565
2017-10-09,10313621.93777253
2017-10-10,10277581.82216896
2017-10-11,9083429.633426817
2017-10-12,11313698.82421959
2017-10-13,11140983.08097102
2017-10-14,11555042.23323838
2017-10-15,14796332.40068263
2017-10-16,13621730.75522073
2017-10-17,12637072.53046664
2017-10-18,11592901.53527625
2017-10-19,13776100.22118382
2017-10-20,14390708.25411361
2017-10-21,12514313.00436033
2017-10-22,14579153.59445005
2017-10-23,13682558.3031097
2017-10-24,12623021.91213152
2017-10-25,14100454.64140897
2017-10-26,13917699.20724065
2017-10-27,8475432.693104206
2017-10-28,7119488.802905058
2017-10-29,13555081.70570588
2017-10-30,12864324.54939373
2017-10-31,12604957.60163167
2017-11-01,15199995.20211208
2017-11-02,15137561.23145401
2017-11-03,12646845.60912937
2017-11-04,14030911.96241653
2017-11-05,14486854.09148925
2017-11-06,13244060.30716511
2017-11-07,15987157.82084371
2017-11-08,15402363.5360196
2017-11-09,16224734.58867517
2017-11-10,11995675.94652565
2017-11-11,8378579.021843211
2017-11-12,9358575.345976362
2017-11-13,16531959.05681809
2017-11-14,14609712.80784298
2017-11-15,18230731.631753
2017-11-16,18849486.43529345
2017-11-17,19141629.83084465
2017-11-18,15483077.92591066
2017-11-19,18054957.62551712
2017-11-20,20665058.12291441
2017-11-21,20021888.55647236
2017-11-22,17367230.06984825
2017-11-23,17907343.10835714
2017-11-24,17219899.52376531
2017-11-25,18821258.51152602
2017-11-26,19667950.00061999
2017-11-27,23035163.08497094
2017-11-28,21791424.90238872
2017-11-29,24199857.39165337
2017-11-30,23472420.62137343
2017-12-01,27532507.07983297
2017-12-02,24062771.88555526
2017-12-03,26944711.08688003
2017-12-04,28930680.9658347
2017-12-05,28611806.05830985
2017-12-06,36291749.52823077
2017-12-07,38824648.87126811
2017-12-08,42088067.8560026
2017-12-09,41312060.53887334
2017-12-10,37746664.12754937
2017-12-11,43982284.92186444
2017-12-12,42842546.19295048
2017-12-13,48406926.05157422
2017-12-14,49111301.90957636
2017-12-15,47731137.20910763
2017-12-16,52328533.06041969
2017-12-17,54622521.08072601
2017-12-18,54400445.77661972
2017-12-19,42793799.56108803
2017-12-20,42976950.26940777
2017-12-21,43166100.7642882
2017-12-22,48552332.96588094
2017-12-23,41488061.65314802
2017-12-24,39410930.95691395
2017-12-25,33450994.54331959
2017-12-26,39413124.62018367
2017-12-27,42068313.62874886
2017-12-28,38286880.64186555
2017-12-29,41263886.46027332
2017-12-30,33338731.18346331
2017-12-31,35890063.40189312
2018-01-01,32508204.06904105
2018-01-02,41054411.7809817
2018-01-03,40868531.13647819
2018-01-04,43605783.36168371
2018-01-05,42136316.45233734
2018-01-06,47769017.16356834
2018-01-07,43819229.39738016
2018-01-08,41538049.76310741
2018-01-09,40398164.40212432
2018-01-10,41511379.64890675
2018-01-11,41395727.74871921
2018-01-12,39222183.49300702
2018-01-13,33995997.69433124
2018-01-14,33166186.28251072
2018-01-15,32377489.23672963
2018-01-16,29745038.38274226
2018-01-17,30766510.90987869
2018-01-18,31828773.41967332
2018-01-19,29399230.02127782
2018-01-20,33880217.01715457
2018-01-21,30710693.38273083
2018-01-22,25897821.17131356
2018-01-23,26986052.61513707
2018-01-24,28198206.38364252
2018-01-25,24457160.47587794
2018-01-26,23808762.67547183
2018-01-27,24148690.71680035
2018-01-28,24705780.07058438
2018-01-29,22251489.92856847
2018-01-30,22338030.34188624
2018-01-31,16389588.4152491
2018-02-01,19957302.31346311
2018-02-02,20892305.82281059
2018-02-03,19539686.81560594
2018-02-04,19102801.46811678
2018-02-05,17135192.55455303
2018-02-06,17660326.19462273
2018-02-07,14287762.4940443
2018-02-08,14188238.11775123
2018-02-09,15410791.08107532
2018-02-10,16018673.79139863
2018-02-11,15738600.04118393
2018-02-12,19054315.74947819
2018-02-13,18048519.81618627
2018-02-14,21823887.82455127
2018-02-15,17124534.91520965
2018-02-16,20685480.40679742
2018-02-17,21216889.1039496
2018-02-18,21923509.61027649
2018-02-19,23312448.096637
2018-02-20,20547605.19038673
2018-02-21,23018382.92077794
2018-02-22,19010522.79764325
2018-02-23,19818781.83409853
2018-02-24,18729300.65892448
2018-02-25,21058872.61432213
2018-02-26,18750150.26575471
2018-02-27,21993333.8903658
2018-02-28,20679334.03337196
2018-03-01,23156499.97466502
2018-03-02,22084261.45773245
2018-03-03,26288017.66182989
2018-03-04,21683589.08251582
2018-03-05,22070646.27617212
2018-03-06,21422248.82149579
2018-03-07,19904608.72676865
2018-03-08,19359646.97869661
2018-03-09,17366404.47011957
2018-03-10,15872562.40114688
2018-03-11,18698543.08529083
2018-03-12,18833379.43482982
2018-03-13,18717738.12361294
2018-03-14,15191974.79386425
2018-03-15,15245743.37658053
2018-03-16,16507029.34238311
2018-03-17,14915523.97635984
2018-03-18,15730525.97746329
2018-03-19,16987541.38182464
2018-03-20,14429830.10875086
2018-03-21,17242665.36219443
2018-03-22,15831610.05863794
2018-03-23,14895754.59547724
2018-03-24,17120086.12861753
2018-03-25,14506222.55109361
2018-03-26,15615715.84203928
2018-03-27,15111989.0065666
2018-03-28,13658715.40485703
2018-03-29,13804465.31327221
2018-03-30,14140637.62422429
2018-03-31,11305171.30811997
2018-04-01,13984690.63124661
2018-04-02,13949021.22214775
2018-04-03,15383171.81345952
2018-04-04,12762099.59995883
2018-04-05,13448639.64841858
2018-04-06,11665464.335713
2018-04-07,15719638.44829698
2018-04-08,14282165.03528536
2018-04-09,12579503.49337779
2018-04-10,14177375.40297975
2018-04-11,14122990.60015904
2018-04-12,15541758.75804328
