date,lth_supply
2015-09-21,11372066.62371375
2015-09-22,11370392.53434192
2015-09-23,11363053.76024662
2015-09-24,11373890.26922702
2015-09-25,11443742.95265382
2015-09-26,11451253.89690975
2015-09-27,11457135.55902586
2015-09-28,11452307.21027679
2015-09-29,11461282.66215761
2015-09-30,11463098.0749313
2015-10-01,11459621.57340586
2015-10-02,11464658.62443205
2015-10-03,11460775.63900078
2015-10-04,11459729.08726827
2015-10-05,11459684.07179395
2015-10-06,11468682.49267684
2015-10-07,11428568.53331262
2015-10-08,11423157.71730784
2015-10-09,11425191.93008627
2015-10-10,11424727.21556787
2015-10-11,11426753.09334266
2015-10-12,11415745.79835294
2015-10-13,11415436.09002967
2015-10-14,11414023.80740712
2015-10-15,11417108.02003727
2015-10-16,11423967.97134539
2015-10-17,11423260.84729125
2015-10-18,11422629.63993752
2015-10-19,11418069.28536136
2015-10-20,11418403.89181664
2015-10-21,11413040.71247657
2015-10-22,11411328.06329142
2015-10-23,11410841.13078698
2015-10-24,11420019.00233849
2015-10-25,11416088.57025554
2015-10-26,11413820.07741592
2015-10-27,11411027.65694119
2015-10-28,11253269.43366842
2015-10-29,11253087.17872644
2015-10-30,11226728.3651238
2015-10-31,11215004.42809631
2015-11-01,11231807.98790793
2015-11-02,11231504.05844679
2015-11-03,11196104.41952058
2015-11-04,11157181.57049514
2015-11-05,11138087.95598294
2015-11-06,11134534.90488701
2015-11-07,11117115.68286659
2015-11-08,11110156.93355813
2015-11-09,11051914.32498139
2015-11-10,11032494.70411221
2015-11-11,11020180.20307724
2015-11-12,11017621.7138675
2015-11-13,11001788.44312891
2015-11-14,11002076.1846623
2015-11-15,10997505.14715821
2015-11-16,11002044.40839563
2015-11-17,10998520.69748034
2015-11-18,11001929.76123583
2015-11-19,11002606.36145655
2015-11-20,11002520.13804025
2015-11-21,11025011.97657542
2015-11-22,11020892.06735722
2015-11-23,11026739.56996612
2015-11-24,11032736.81929622
2015-11-25,11038595.96871217
2015-11-26,11041510.15751608
2015-11-27,11036165.83607766
2015-11-28,11044025.86046504
2015-11-29,11050978.89506692
2015-11-30,11052359.34313438
2015-12-01,11052486.80868677
2015-12-02,11051890.26464604
2015-12-03,11053989.2257005
2015-12-04,11049328.10399492
2015-12-05,11057628.28039965
2015-12-06,11038388.39521467
2015-12-07,11039102.22277352
2015-12-08,11046641.54438769
2015-12-09,11011939.88199052
2015-12-10,11021870.91322802
2015-12-11,11015969.12503001
2015-12-12,11016378.91878265
2015-12-13,11009746.28287784
2015-12-14,11015488.37698596
2015-12-15,11012359.95145988
2015-12-16,11014300.62358403
2015-12-17,11017296.75469563
2015-12-18,11016190.49714364
2015-12-19,10984085.14483008
2015-12-20,10985668.46526054
2015-12-21,10982338.61579948
2015-12-22,10980292.61540082
2015-12-23,10979491.41092165
2015-12-24,10976302.70239373
2015-12-25,10949801.68357156
2015-12-26,10951047.46606375
2015-12-27,10957877.66856822
2015-12-28,10959765.91011167
2015-12-29,10975977.62896087
2015-12-30,10976056.18854033
2015-12-31,10980228.48762697
2016-01-01,10988641.50256132
2016-01-02,10991009.32326292
2016-01-03,10993377.51290963
2016-01-04,10993734.87182813
2016-01-05,10991861.69344738
2016-01-06,10996430.36886674
2016-01-07,10971231.34016069
2016-01-08,10948479.00834289
2016-01-09,10949083.00866277
2016-01-10,10937191.34049457
2016-01-11,11031899.26151997
2016-01-12,11070120.65202761
2016-01-13,11058088.0071938
2016-01-14,11059987.76284687
2016-01-15,11042686.60288739
2016-01-16,11040877.49904873
2016-01-17,11040964.25894558
2016-01-18,11039628.33016919
2016-01-19,11039800.65230763
2016-01-20,11040527.93151119
2016-01-21,11047224.58277371
2016-01-22,11007751.88263523
2016-01-23,10979697.51978519
2016-01-24,10982480.59583888
2016-01-25,10975655.36182626
2016-01-26,10983867.33021219
2016-01-27,10994291.72971006
2016-01-28,11003806.18328076
2016-01-29,11009901.26149861
2016-01-30,10998827.20849234
2016-01-31,10993290.81886471
2016-02-01,10992092.29604142
2016-02-02,11021081.67861654
2016-02-03,11026097.45452119
2016-02-04,11023232.5280646
2016-02-05,11024489.17077297
2016-02-06,11023359.77803131
2016-02-07,11022915.73825925
2016-02-08,11026071.08970705
2016-02-09,11022557.41624811
2016-02-10,11022303.49557551
2016-02-11,11020307.55743323
2016-02-12,11028694.92847083
2016-02-13,11027688.78237411
2016-02-14,11025480.71271165
2016-02-15,11013130.45760874
2016-02-16,11008290.20811684
2016-02-17,10986101.29810743
2016-02-18,10988667.41799399
2016-02-19,10979279.16201816
2016-02-20,10976994.20933382
2016-02-21,10975253.2493592
2016-02-22,10975118.83378552
2016-02-23,10978256.58985038
2016-02-24,10973420.38095854
2016-02-25,10965204.92052816
2016-02-26,10966389.75689766
2016-02-27,10969589.12294274
2016-02-28,10964932.07939997
2016-02-29,10952410.74232835
2016-03-01,10884910.67224372
2016-03-02,10884731.27599015
2016-03-03,10877091.74812766
2016-03-04,10885851.20744565
2016-03-05,10862376.59229925
2016-03-06,10856781.00128569
2016-03-07,10844398.32072483
2016-03-08,10838007.46007687
2016-03-09,10827230.69488665
2016-03-10,10850260.69985263
2016-03-11,10847826.69364883
2016-03-12,10846165.0754168
2016-03-13,10839656.96096851
2016-03-14,10834617.99399466
2016-03-15,10834171.19260999
2016-03-16,10827404.96500156
2016-03-17,10838698.69230457
2016-03-18,10839455.28297504
2016-03-19,10841889.03110218
2016-03-20,10842793.19708354
2016-03-21,10829890.80081825
2016-03-22,10827435.18213694
2016-03-23,10842967.05555084
2016-03-24,10845638.47929784
2016-03-25,10833991.71249118
2016-03-26,10834453.12227365
2016-03-27,10836047.90452846
2016-03-28,10831424.07663692
2016-03-29,10839363.40762701
2016-03-30,10842407.16241341
2016-03-31,10832010.50293063
2016-04-01,10833962.06080048
2016-04-02,10855724.95142036
2016-04-03,10865225.58046571
2016-04-04,10881540.14167399
2016-04-05,10883188.90645136
2016-04-06,10898586.04512079
2016-04-07,10880567.9769616
2016-04-08,10980376.93334677
2016-04-09,11005890.70118577
2016-04-10,10986591.2680163
2016-04-11,10986307.41114948
2016-04-12,10999107.21948918
2016-04-13,11011362.90029825
2016-04-14,11017404.99566749
2016-04-15,11022902.08774161
2016-04-16,11040383.91629095
2016-04-17,11040060.09157397
2016-04-18,11041410.52114014
2016-04-19,11045585.79362744
2016-04-20,11063794.02297913
2016-04-21,11066486.00281367
2016-04-22,11061332.65236291
2016-04-23,11062449.57061618
2016-04-24,11051089.92131203
2016-04-25,11040263.49084687
2016-04-26,11035896.51282461
2016-04-27,11040582.33581283
2016-04-28,11040747.72285249
2016-04-29,11038751.76702638
2016-04-30,11048383.38473855
2016-05-01,11036211.3516999
2016-05-02,11036717.14525903
2016-05-03,11038210.27740495
2016-05-04,11136599.49811017
2016-05-05,11139106.73279985
2016-05-06,11145282.13433633
2016-05-07,11138416.84660685
2016-05-08,11138820.54056023
2016-05-09,11140768.85117963
2016-05-10,11138303.13046029
2016-05-11,11128842.67906843
2016-05-12,11134810.90539286
2016-05-13,11167357.60872261
2016-05-14,11173053.38523189
2016-05-15,11177650.65203242
2016-05-16,11174397.51302873
2016-05-17,11089016.99535272
2016-05-18,11089307.70561385
2016-05-19,11085197.51841127
2016-05-20,11074886.32944526
2016-05-21,11081074.34068078
2016-05-22,11091185.31490152
2016-05-23,11082752.88375966
2016-05-24,11082833.9363078
2016-05-25,11072767.51025571
2016-05-26,11067257.04006216
2016-05-27,11026212.96216375
2016-05-28,11046948.95499604
2016-05-29,11037995.36434973
2016-05-30,11032749.67031398
2016-05-31,11031663.60757161
2016-06-01,11027222.9908006
2016-06-02,11015484.05359873
2016-06-03,11014208.47326149
2016-06-04,11015309.29449954
2016-06-05,11013398.41791002
2016-06-06,11003687.53648363
2016-06-07,11000659.69284054
2016-06-08,10996843.9833831
2016-06-09,11001929.83823892
2016-06-10,11007043.8597999
2016-06-11,11005149.00510384
2016-06-12,10965207.77699909
2016-06-13,10956475.40019108
2016-06-14,10955171.8329377
2016-06-15,10956637.89468858
2016-06-16,10945573.99357214
2016-06-17,10939634.91896486
2016-06-18,10943587.04015261
2016-06-19,10949391.51863121
2016-06-20,10938544.80730519
2016-06-21,10933790.05245171
2016-06-22,10933366.64344087
2016-06-23,10936198.87302768
2016-06-24,10936836.81182641
2016-06-25,10901065.65464251
2016-06-26,10946109.35870803
2016-06-27,10955503.85460932
2016-06-28,10971808.78533959
2016-06-29,10983561.40247654
2016-06-30,10965769.29204729
2016-07-01,10971780.28525532
2016-07-02,10975087.3563227
2016-07-03,10981624.44157031
2016-07-04,10991180.06500337
2016-07-05,10989314.8918555
2016-07-06,10995408.36123465
2016-07-07,10995935.55580349
2016-07-08,10995066.80392403
2016-07-09,11009429.98196566
2016-07-10,11004020.3731785
2016-07-11,10997698.82798338
2016-07-12,11001728.89105867
2016-07-13,11006102.62719752
2016-07-14,11012532.37072379
2016-07-15,11022638.95882673
2016-07-16,11030721.25997913
2016-07-17,11032143.53610079
2016-07-18,11034820.1462492
2016-07-19,11038746.53936429
2016-07-20,11044859.47235037
2016-07-21,11073068.59143089
2016-07-22,11072017.01937325
2016-07-23,11088413.71478169
2016-07-24,11083738.54936232
2016-07-25,11074737.73512207
2016-07-26,11083647.94153375
2016-07-27,11087808.11869116
2016-07-28,11100983.13174167
2016-07-29,11107301.54856066
2016-07-30,11103775.02025323
2016-07-31,11104392.29659485
2016-08-01,11109114.23499508
2016-08-02,11105241.38209342
2016-08-03,11149802.36184204
2016-08-04,11110708.92585027
2016-08-05,11117972.95284462
2016-08-06,11122025.41614102
2016-08-07,11129629.30575794
2016-08-08,11138759.34417207
2016-08-09,11147122.52796132
2016-08-10,11167239.53173578
2016-08-11,11186293.52016957
2016-08-12,11195471.36227483
2016-08-13,11218694.6177269
2016-08-14,11215567.46743726
2016-08-15,11221625.10341164
2016-08-16,11218416.94595497
2016-08-17,11229181.05184717
2016-08-18,11235675.24835435
2016-08-19,11233998.61364415
2016-08-20,11222865.98254409
2016-08-21,11225489.22968412
2016-08-22,11228326.38161813
2016-08-23,11241112.58503127
2016-08-24,11255536.82728086
2016-08-25,11231215.43491584
2016-08-26,11230424.85517654
2016-08-27,11254225.89125562
2016-08-28,11260468.17874391
2016-08-29,11265721.89424318
2016-08-30,11251878.87006669
2016-08-31,11245681.01275651
2016-09-01,11253128.47808072
2016-09-02,11258894.46418392
2016-09-03,11274012.29505669
2016-09-04,11276330.30288684
2016-09-05,11283430.12868563
2016-09-06,11313829.1883318
2016-09-07,11321578.42814074
2016-09-08,11339984.03294871
2016-09-09,11391794.31365073
2016-09-10,11411727.13937854
2016-09-11,11419236.13009115
2016-09-12,11438743.10813127
2016-09-13,11435880.55858977
2016-09-14,11444492.90563236
2016-09-15,11454122.82556184
2016-09-16,11451884.3194776
2016-09-17,11467146.10470739
2016-09-18,11475570.98185572
2016-09-19,11480501.80203619
2016-09-20,11481130.76004297
2016-09-21,11489573.71093403
2016-09-22,11504663.77274856
2016-09-23,11536006.60994395
2016-09-24,11540239.70514523
2016-09-25,11535309.64846263
2016-09-26,11540933.57465975
2016-09-27,11550847.756041
2016-09-28,11557604.49854731
2016-09-29,11578363.53669045
2016-09-30,11585852.39623926
2016-10-01,11595704.61449945
2016-10-02,11601011.77328891
2016-10-03,11588733.48031646
2016-10-04,11585433.50921568
2016-10-05,11589665.08247023
2016-10-06,11610461.4070114
2016-10-07,11613377.62355762
2016-10-08,11617480.06143235
2016-10-09,11629554.95748428
2016-10-10,11628090.99993273
2016-10-11,11619393.07941915
2016-10-12,11602982.19662862
2016-10-13,11620380.82560539
2016-10-14,11627508.08879646
2016-10-15,11633180.77662325
2016-10-16,11648339.07395376
2016-10-17,11632454.6767763
2016-10-18,11623130.02526299
2016-10-19,11718675.01033257
2016-10-20,11722662.6192222
2016-10-21,11722233.23030191
2016-10-22,11723839.16704016
2016-10-23,11721945.57159504
2016-10-24,11713676.46989956
2016-10-25,11710938.3819373
2016-10-26,11706320.96634992
2016-10-27,11698526.67879949
2016-10-28,11704404.22431268
2016-10-29,11704578.63726924
2016-10-30,11710183.08512715
2016-10-31,11717163.84483077
2016-11-01,11731765.44047486
2016-11-02,11733948.24483048
2016-11-03,11735470.27480965
2016-11-04,11736547.00524951
2016-11-05,11745666.14695896
2016-11-06,11750032.90552148
2016-11-07,11755165.26607836
2016-11-08,11752937.14273151
2016-11-09,11751626.72598376
2016-11-10,11752065.75931621
2016-11-11,11751989.79592872
2016-11-12,11775738.08046911
2016-11-13,11791246.20682622
2016-11-14,11811271.24076945
2016-11-15,11820555.14524738
2016-11-16,11818450.81428219
2016-11-17,11811938.10966279
2016-11-18,11846720.40416795
2016-11-19,11889092.41189982
2016-11-20,11897797.29289747
2016-11-21,11895550.25375384
2016-11-22,11903135.73533009
2016-11-23,11938800.40882295
2016-11-24,11922299.75426478
2016-11-25,11929650.14237899
2016-11-26,11934159.88245541
2016-11-27,11951016.76624071
2016-11-28,11945212.74097317
2016-11-29,11953136.27924923
2016-11-30,11951161.84444329
2016-12-01,11948893.91978036
2016-12-02,11943579.93547017
2016-12-03,11860446.8731313
2016-12-04,11864653.69529378
2016-12-05,11861569.79547979
2016-12-06,11867466.24509548
2016-12-07,11876629.58619711
2016-12-08,11869359.17584445
2016-12-09,11880760.3155706
2016-12-10,11882143.1936631
2016-12-11,11888913.28891909
2016-12-12,11895038.34450111
2016-12-13,11910180.1071539
2016-12-14,11910631.80820928
2016-12-15,11905054.4873694
2016-12-16,11897454.24814029
2016-12-17,11898893.28620325
2016-12-18,11889225.18411179
2016-12-19,11890293.33901975
2016-12-20,11888102.55055229
2016-12-21,11871551.79145268
2016-12-22,11854292.72597215
2016-12-23,11829664.54612208
2016-12-24,11825264.50643681
2016-12-25,11817513.73653818
2016-12-26,11843104.03239786
2016-12-27,11837077.34729009
2016-12-28,11822794.11903641
2016-12-29,11815617.77831158
2016-12-30,11808027.19980917
2016-12-31,11809411.15143782
2017-01-01,11801220.25518831
2017-01-02,11784494.99356252
2017-01-03,11778519.10145851
2017-01-04,11883864.11645069
2017-01-05,11773760.49665827
2017-01-06,11757256.62001777
2017-01-07,11754914.83605785
2017-01-08,11747909.63047767
2017-01-09,11730594.2315174
2017-01-10,11725274.43096254
2017-01-11,11701011.09769422
2017-01-12,11708850.62200725
2017-01-13,11703875.12162052
2017-01-14,11709460.97548069
2017-01-15,11714380.60805977
2017-01-16,11716691.10308287
2017-01-17,11711226.89817405
2017-01-18,11716821.44746398
2017-01-19,11724135.95143361
2017-01-20,11731295.9581553
2017-01-21,11742408.17446463
2017-01-22,11738506.95925275
2017-01-23,11743516.7511255
2017-01-24,11725440.39954367
2017-01-25,11725232.24241037
2017-01-26,11750422.54408324
2017-01-27,11775017.82262533
2017-01-28,11786938.90919497
2017-01-29,11763886.07745343
2017-01-30,11766040.5232989
2017-01-31,11766646.56068725
2017-02-01,11767841.81833504
2017-02-02,11766401.53233551
2017-02-03,11751110.05128458
2017-02-04,11751786.47168421
2017-02-05,11749565.73734222
2017-02-06,11743267.85959223
2017-02-07,11728474.20392198
2017-02-08,11732135.13344821
2017-02-09,11717655.67037904
2017-02-10,11707997.82478672
2017-02-11,11711208.3069255
2017-02-12,11705242.32113379
2017-02-13,11702651.42973994
2017-02-14,11698069.25429527
2017-02-15,11708862.27212036
2017-02-16,11712443.3440972
2017-02-17,11709043.14038058
2017-02-18,11722842.36736151
2017-02-19,11721756.25231995
2017-02-20,11721856.24924081
2017-02-21,11717746.28085127
2017-02-22,11703286.29349685
2017-02-23,11696585.11543876
2017-02-24,11677770.19793178
2017-02-25,11674368.78347022
2017-02-26,11674473.85934709
2017-02-27,11673613.39571711
2017-02-28,11671165.83928832
2017-03-01,11668595.5664285
2017-03-02,11666778.95468025
2017-03-03,11665392.96641916
2017-03-04,11662963.91364199
2017-03-05,11661561.31520279
2017-03-06,11645779.57099099
2017-03-07,11641509.74171313
2017-03-08,11645610.30498637
2017-03-09,11645660.49818718
2017-03-10,11635671.882453
2017-03-11,11634892.03498596
2017-03-12,11637035.36029986
2017-03-13,11589904.86276625
2017-03-14,11586640.33085745
2017-03-15,11584135.9089317
2017-03-16,11568863.78857507
2017-03-17,11547738.47788813
2017-03-18,11509159.1680467
2017-03-19,11494611.59712515
2017-03-20,11493255.6906496
2017-03-21,11477503.09601381
2017-03-22,11486193.75264558
2017-03-23,11478110.08990223
2017-03-24,11405059.99633465
2017-03-25,11383997.8461136
2017-03-26,11370796.44715018
2017-03-27,11363594.08980423
2017-03-28,11362211.71542548
2017-03-29,11366452.48951858
2017-03-30,11358555.40402989
2017-03-31,11373875.29501688
2017-04-01,11373191.19840551
2017-04-02,11373857.26713545
2017-04-03,11369443.96050036
2017-04-04,11371431.15715698
2017-04-05,11371282.30543722
2017-04-06,11368057.79325685
2017-04-07,11362604.36063344
2017-04-08,11364662.51034105
2017-04-09,11367968.89013586
2017-04-10,11364318.57091188
2017-04-11,11360560.50532508
2017-04-12,11379044.73978366
2017-04-13,11383030.98714185
2017-04-14,11377522.8861602
2017-04-15,11382183.19873674
2017-04-16,11386404.75890188
2017-04-17,11383756.2852667
2017-04-18,11385391.6089692
2017-04-19,11389246.12286764
2017-04-20,11390452.82513412
2017-04-21,11396390.07537703
2017-04-22,11404038.71889607
2017-04-23,11402141.41974657
2017-04-24,11393593.67779972
2017-04-25,11389497.98011496
2017-04-26,11389418.14752179
2017-04-27,11399767.43085593
2017-04-28,11382599.58428259
2017-04-29,11385719.32716111
2017-04-30,11389856.16388181
2017-05-01,11373967.78279811
2017-05-02,11375565.17964986
2017-05-03,11412910.65957145
2017-05-04,11403545.80678349
2017-05-05,11378794.4044187
2017-05-06,11378605.13565972
2017-05-07,11462721.59152854
2017-05-08,11446306.37971899
2017-05-09,11427502.23279221
2017-05-10,11428586.36144504
2017-05-11,11418055.98896404
2017-05-12,11411993.40463895
2017-05-13,11411692.75234843
2017-05-14,11416733.30024407
2017-05-15,11406536.1133142
2017-05-16,11408335.22302552
2017-05-17,11394584.72803631
2017-05-18,11391358.39388156
2017-05-19,11382947.70308456
2017-05-20,11379032.54748794
2017-05-21,11372137.4504654
2017-05-22,11323071.43185789
2017-05-23,11297451.24053148
2017-05-24,11274491.13723878
2017-05-25,11233457.30524513
2017-05-26,11226204.34285717
2017-05-27,11220011.73313678
2017-05-28,11216903.14259677
2017-05-29,11213000.37588493
2017-05-30,11198609.00650391
2017-05-31,11196660.14881568
2017-06-01,11193713.96173275
2017-06-02,11197090.36453681
2017-06-03,11195246.65592876
2017-06-04,11197677.30462286
2017-06-05,11194059.743213
2017-06-06,11197469.3598393
2017-06-07,11210669.85393462
2017-06-08,11204329.14208648
2017-06-09,11202304.00800364
2017-06-10,11185041.78662156
2017-06-11,11186119.92753565
2017-06-12,11149938.30653776
2017-06-13,11110033.89648627
2017-06-14,11094568.70450412
2017-06-15,11108076.03716345
2017-06-16,11093909.75509766
2017-06-17,11110614.25810945
2017-06-18,11077322.32650189
2017-06-19,11069546.20455193
2017-06-20,11055039.53094273
2017-06-21,11050101.14291775
2017-06-22,11041911.33377067
2017-06-23,11038569.34672296
2017-06-24,11030135.99449637
2017-06-25,11026371.98662934
2017-06-26,11042103.1342719
2017-06-27,11032213.20012309
2017-06-28,11026677.67643486
2017-06-29,11023405.20307918
2017-06-30,11018168.07004777
2017-07-01,11014197.71894907
2017-07-02,11008139.35042042
2017-07-03,11007285.32648586
2017-07-04,11003723.78300662
2017-07-05,10987912.76224608
2017-07-06,10982371.52526328
2017-07-07,10974046.19430628
2017-07-08,10979388.62008463
2017-07-09,10980672.32765883
2017-07-10,10977966.50760432
2017-07-11,10974616.92103826
2017-07-12,10983084.01088893
2017-07-13,10974724.46256459
2017-07-14,10970450.83537886
2017-07-15,10973807.39642633
2017-07-16,10975152.93575908
2017-07-17,10949973.50530868
2017-07-18,10945593.80614313
2017-07-19,10943331.06051118
2017-07-20,10931062.45939246
2017-07-21,10927043.10358139
2017-07-22,10926444.87697853
2017-07-23,10925116.64780899
2017-07-24,10942794.19400114
2017-07-25,10874822.43782541
2017-07-26,10875854.28581124
2017-07-27,10855131.86132668
2017-07-28,10783679.88594706
2017-07-29,10702472.27994418
2017-07-30,10570509.5719341
2017-07-31,10397554.23117725
2017-08-01,10370621.95097507
2017-08-02,10330264.8381969
2017-08-03,10272371.80821536
2017-08-04,10175587.97769845
2017-08-05,10123301.64379747
2017-08-06,10068682.32672066
2017-08-07,10024036.46500185
2017-08-08,9968458.98130362
2017-08-09,9933733.83158694
2017-08-10,9921543.21543173
2017-08-11,9914126.39143431
2017-08-12,9904761.82936386
2017-08-13,9892685.89874363
2017-08-14,9876524.33021594
2017-08-15,9865718.50265821
2017-08-16,9862953.23284009
2017-08-17,9837863.91759037
2017-08-18,9826516.31932249
2017-08-19,9834547.70632828
2017-08-20,9799740.78094094
2017-08-21,9790324.38971761
2017-08-22,9773056.21926002
2017-08-23,9754131.69747649
2017-08-24,9748615.58314921
2017-08-25,9743500.18299878
2017-08-26,9735835.30208802
2017-08-27,9739997.01209923
2017-08-28,9735052.4033755
2017-08-29,9710997.14063733
2017-08-30,9713774.20849829
2017-08-31,9698749.40156078
2017-09-01,9681196.66276314
2017-09-02,9672328.97451146
2017-09-03,9664974.11672679
2017-09-04,9651887.3254546
2017-09-05,9651062.6447672
2017-09-06,9645066.02592257
2017-09-07,9646017.28263979
2017-09-08,9654588.85266351
2017-09-09,9660896.72939526
2017-09-10,9650768.45852836
2017-09-11,9642126.40951684
2017-09-12,9636944.2889504
2017-09-13,9627424.3617174
2017-09-14,9615733.12917932
2017-09-15,9585645.96873131
2017-09-16,9578047.02881234
2017-09-17,9586287.89784794
2017-09-18,9583913.7013074
2017-09-19,9585142.12376563
2017-09-20,9588026.86794758
2017-09-21,9581842.44278329
2017-09-22,9578555.691905
2017-09-23,9576355.31553726
2017-09-24,9575661.53162191
2017-09-25,9509669.5446439
2017-09-26,9496959.6344257
2017-09-27,9498964.88155753
2017-09-28,9492468.52746038
2017-09-29,9499304.0003164
2017-09-30,9494280.7854197
2017-10-01,9496576.5319814
2017-10-02,9491512.51833479
2017-10-03,9486893.57123174
2017-10-04,9483669.79493436
2017-10-05,9454141.64197231
2017-10-06,9468118.50583567
2017-10-07,9469900.54466932
2017-10-08,9460322.54760166
2017-10-09,9450853.00173334
2017-10-10,9441369.56681884
2017-10-11,9443681.74914546
2017-10-12,9444348.25772371
2017-10-13,9438614.14910787
2017-10-14,9445321.70502259
2017-10-15,9443004.92087689
2017-10-16,9424077.29325422
2017-10-17,9413097.66825648
2017-10-18,9407840.97931589
2017-10-19,9407258.27720269
2017-10-20,9410606.60201556
2017-10-21,9416502.48676422
2017-10-22,9396387.74786376
2017-10-23,9374663.64265524
2017-10-24,9387634.32375755
2017-10-25,9385379.28395132
2017-10-26,9392517.90988402
2017-10-27,9414955.95894235
2017-10-28,9424997.42188779
2017-10-29,9419015.00640042
2017-10-30,9407781.97672988
2017-10-31,9409257.21209099
2017-11-01,9402181.19098421
2017-11-02,9393548.12499532
2017-11-03,9399409.05213488
2017-11-04,9400654.5629508
2017-11-05,9386260.43122376
2017-11-06,9399769.89379708
2017-11-07,9387506.72439861
2017-11-08,9391193.54512536
2017-11-09,9388703.52597266
2017-11-10,9379142.92827993
2017-11-11,9365741.1721839
2017-11-12,9245930.32711738
2017-11-13,9204836.74247267
2017-11-14,9219383.22766805
2017-11-15,9248429.30526379
2017-11-16,9228988.46935421
2017-11-17,9217021.40594774
2017-11-18,9213224.3790854
2017-11-19,9210875.50932037
2017-11-20,9187987.21067602
2017-11-21,9190585.22019169
2017-11-22,9195562.06930676
2017-11-23,9194743.53462697
2017-11-24,9177866.45904102
2017-11-25,9168430.15569721
2017-11-26,9161107.74320867
2017-11-27,9145997.78324098
2017-11-28,9128959.85596114
2017-11-29,9116013.20238516
2017-11-30,9114687.57218211
2017-12-01,9107282.99467868
2017-12-02,9121198.19606906
2017-12-03,9138472.75574239
2017-12-04,9129108.85269415
2017-12-05,9134665.80915258
2017-12-06,9127322.76861383
2017-12-07,9054156.33540757
2017-12-08,9034740.82666431
2017-12-09,9039949.87956595
2017-12-10,9032835.1393958
2017-12-11,9025165.16007258
2017-12-12,8966833.41910694
2017-12-13,8952062.67198801
2017-12-14,8947759.25080226
2017-12-15,8929499.46298151
2017-12-16,8927802.94037894
2017-12-17,8908914.209918
2017-12-18,8904457.41603519
2017-12-19,8895196.18602714
2017-12-20,8851846.14321472
2017-12-21,8844663.83304054
2017-12-22,8825333.88071992
2017-12-23,8822135.23517357
2017-12-24,8808920.84905027
2017-12-25,8807537.69197837
2017-12-26,8789153.00007647
2017-12-27,8782613.41631933
2017-12-28,8789681.40280091
2017-12-29,8785454.58406415
2017-12-30,8800833.71618375
2017-12-31,8841274.71444448
2018-01-01,8956192.68209998
2018-01-02,9009891.95621354
2018-01-03,9031771.51160774
2018-01-04,9110414.92217931
2018-01-05,9121715.84218387
2018-01-06,9140155.71997621
2018-01-07,9139967.99187435
2018-01-08,9151816.04164462
2018-01-09,9178036.20343859
2018-01-10,9244217.2982591
2018-01-11,9279293.86959543
2018-01-12,9284917.36714884
2018-01-13,9291851.52428351
2018-01-14,9307321.14227374
2018-01-15,9319632.17097865
2018-01-16,9318634.59829046
2018-01-17,9311767.26376762
2018-01-18,9324406.81915416
2018-01-19,9335803.97505256
2018-01-20,9347961.33884849
2018-01-21,9364341.17217532
2018-01-22,9370055.86002211
2018-01-23,9376168.83975799
2018-01-24,9398982.98389395
2018-01-25,9421879.22927154
2018-01-26,9426111.61326959
2018-01-27,9436005.86490083
2018-01-28,9426568.84938332
2018-01-29,9445312.54873423
2018-01-30,9452744.14828836
2018-01-31,9469426.71509612
2018-02-01,9459107.22611472
2018-02-02,9462951.64644886
2018-02-03,9473982.24105543
2018-02-04,9438806.06022187
2018-02-05,9420359.16560965
2018-02-06,9398517.03309635
2018-02-07,9414845.88895058
2018-02-08,9419705.7273789
2018-02-09,9431094.02990156
2018-02-10,9441928.50162964
2018-02-11,9446656.09851129
2018-02-12,9448262.33042084
2018-02-13,9460404.74357894
2018-02-14,9473689.5736391
2018-02-15,9466825.69912054
2018-02-16,9478649.93734417
2018-02-17,9501616.06842916
2018-02-18,9510476.72948224
2018-02-19,9525092.77156817
2018-02-20,9524550.62323933
2018-02-21,9533708.41861975
2018-02-22,9415656.73340774
2018-02-23,9427151.34352256
2018-02-24,9434377.27899591
2018-02-25,9446778.64272625
2018-02-26,9447914.73422106
2018-02-27,9497520.33156638
2018-02-28,9502629.61387554
2018-03-01,9508035.53140402
2018-03-02,9513038.76953918
2018-03-03,9515933.78919983
2018-03-04,9512837.03392431
2018-03-05,9511752.36138159
2018-03-06,9514053.27150937
2018-03-07,9522998.892009
2018-03-08,9527392.76404158
2018-03-09,9524237.98206868
2018-03-10,9533610.09992167
2018-03-11,9536408.95110398
2018-03-12,9540456.90490031
2018-03-13,9554434.26762312
2018-03-14,9577000.09299086
2018-03-15,9582324.3597501
2018-03-16,9586096.32402006
2018-03-17,9609199.62098724
2018-03-18,9613840.27557679
2018-03-19,9625166.52016237
2018-03-20,9645388.88914765
2018-03-21,9659728.09247708
2018-03-22,9683015.18129948
2018-03-23,9702385.81239459
2018-03-24,9705378.04964971
2018-03-25,9712670.59746341
2018-03-26,9733298.31626665
2018-03-27,9787684.7250814
2018-03-28,9825459.8141207
2018-03-29,9840239.21738772
2018-03-30,9838476.55878571
2018-03-31,9843317.48193836
2018-04-01,9840362.20828371
2018-04-02,9845692.13325699
2018-04-03,9856240.36198873
2018-04-04,9868267.28534183
2018-04-05,9886220.80745886
2018-04-06,9917089.35345587
2018-04-07,9928506.05845922
2018-04-08,9932463.56256284
2018-04-09,9957253.85079634
2018-04-10,9968074.84661129
