date,mvrv_z_score
2013-01-16,1.679656104304013
2013-01-17,1.91865942626703
2013-01-18,1.910077320857285
2013-01-19,1.875607477179676
2013-01-20,1.886776735561031
2013-01-21,2.160766732326306
2013-01-22,2.261232074869032
2013-01-23,2.336254795440421
2013-01-24,1.952024666275839
2013-01-25,2.132552740798233
2013-01-26,2.236060875113031
2013-01-27,2.277439722128222
2013-01-28,2.470389941504891
2013-01-29,2.563531919223204
2013-01-30,2.597023975052328
2013-01-31,2.791911074906306
2013-02-01,2.622901406809818
2013-02-02,2.478236608702733
2013-02-03,2.67096145248171
2013-02-04,2.655621405906242
2013-02-05,2.640276133474285
2013-02-06,2.711015934617845
2013-02-07,2.951230318889119
2013-02-08,2.982253984499756
2013-02-09,3.223864257491742
2013-02-10,3.221686046217094
2013-02-11,3.29605935810098
2013-02-12,3.419485985986125
2013-02-13,2.835500967957392
2013-02-14,3.698389857740066
2013-02-15,3.670042598315692
2013-02-16,3.638303856077731
2013-02-17,3.437051071474554
2013-02-18,3.474968497017225
2013-02-19,3.926664987864943
2013-02-20,3.919329754313796
2013-02-21,3.86139964781835
2013-02-22,3.888436793373847
2013-02-23,3.711494571390201
2013-02-24,3.728798338254675
2013-02-25,3.700892365733147
2013-02-26,3.77000705373645
2013-02-27,4.068451683436773
2013-02-28,4.070851742917692
2013-03-01,4.245879680412777
2013-03-02,4.130500849884297
2013-03-03,4.088738865612954
2013-03-04,4.387048061541273
2013-03-05,5.028836963866498
2013-03-06,3.727074999591155
2013-03-07,5.031243557646419
2013-03-08,5.16805873808331
2013-03-09,5.548119878344772
2013-03-10,5.330085864918421
2013-03-11,5.333901407828022
2013-03-12,4.854222597709425
2013-03-13,5.141504994355079
2013-03-14,4.986208452254686
2013-03-15,4.89772981036411
2013-03-16,4.86503892130152
2013-03-17,4.81559907355357
2013-03-18,5.182375875512457
2013-03-19,6.222932792228047
2013-03-20,6.646857969692189
2013-03-21,7.187937756500462
2013-03-22,6.755995478699151
2013-03-23,5.657378209162036
2013-03-24,6.419585512227951
2013-03-25,6.473908457167133
2013-03-26,6.959076453026174
2013-03-27,7.839648743768381
2013-03-28,7.229260993536829
2013-03-29,7.256016998500267
2013-03-30,7.248803428202875
2013-03-31,7.104113905486487
2013-04-01,7.654015795301325
2013-04-02,8.640149905267664
2013-04-03,8.666924419696288
2013-04-04,8.769409354758253
2013-04-05,9.158229017116964
2013-04-06,8.823592496368656
2013-04-07,10.21267324325618
2013-04-08,10.88239602856921
2013-04-09,12.7239812134366
2013-04-10,8.292555968769415
2013-04-11,6.887443278967877
2013-04-12,4.806937812049469
2013-04-13,3.091643260980271
2013-04-14,2.891136585218913
2013-04-15,2.246722795800371
2013-04-16,1.439379254159857
2013-04-17,3.15280027391292
2013-04-18,3.952338676719229
2013-04-19,4.258521834612933
2013-04-20,4.774532914935568
2013-04-21,4.346287156311746
2013-04-22,4.603712068777876
2013-04-23,5.253675019392658
2013-04-24,5.787654640185383
2013-04-25,4.832068662744049
2013-04-26,4.472186890536009
2013-04-27,4.173116370504014
2013-04-28,4.304297432280844
2013-04-29,4.66059396828244
2013-04-30,4.306665471204685
2013-05-01,3.187050913462916
2013-05-02,2.732222474248692
2013-05-03,2.170829970278218
2013-05-04,3.002167320216854
2013-05-05,3.218817060773179
2013-05-06,2.89566056348915
2013-05-07,2.883957857172779
2013-05-08,2.923811521996037
2013-05-09,2.909697804451336
2013-05-10,3.090535538300035
2013-05-11,3.000288875486249
2013-05-12,2.978956854759334
2013-05-13,3.019256019975848
2013-05-14,2.467680218912049
2013-05-15,2.89490213864772
2013-05-16,2.990007763593408
2013-05-17,3.205733102320332
2013-05-18,3.138073330936235
2013-05-19,3.100540666238378
2013-05-20,3.06828530057076
2013-05-21,3.060274348685554
2013-05-22,3.084080839856433
2013-05-23,3.159923977314439
2013-05-24,3.385626278205264
2013-05-25,3.248437661412329
2013-05-26,3.355016643811629
2013-05-27,3.09224884392029
2013-05-28,3.113389840118334
2013-05-29,3.138788925159806
2013-05-30,2.986066039874149
2013-05-31,3.029643737145719
2013-06-01,2.968961832439432
2013-06-02,2.670259771858163
2013-06-03,2.666901017324285
2013-06-04,2.618607592547719
2013-06-05,2.612155793171746
2013-06-06,2.47837793897675
2013-06-07,2.186991431397487
2013-06-08,2.084571640724427
2013-06-09,1.766147304426855
2013-06-10,1.99420185241235
2013-06-11,2.080562735146803
2013-06-12,2.052320548810338
2013-06-13,1.843878500258133
2013-06-14,1.670030131350687
2013-06-15,1.735792573546201
2013-06-16,1.696315325411384
2013-06-17,1.791825661718544
2013-06-18,1.962572650529427
2013-06-19,1.995299172967506
2013-06-20,2.063722950171317
2013-06-21,2.030091903489701
2013-06-22,1.988368338209271
2013-06-23,1.937111856190549
2013-06-24,1.780572165044062
2013-06-25,1.794445749357672
2013-06-26,1.792202771844077
2013-06-27,1.714181118813285
2013-06-28,1.453751255351704
2013-06-29,1.476659983126003
2013-06-30,1.56820757687745
2013-07-01,1.311086855648415
2013-07-02,1.312241434124016
2013-07-03,1.007125216202525
2013-07-04,0.9575024930790291
2013-07-05,0.5776820292773249
2013-07-06,0.5733601062039635
2013-07-07,0.8337483488892662
2013-07-08,0.8851641624162079
2013-07-09,0.9001196417372777
2013-07-10,1.340168970851872
2013-07-11,1.309444698990496
2013-07-12,1.439738365275517
2013-07-13,1.542361885769379
2013-07-14,1.420273022320261
2013-07-15,1.571054281365772
2013-07-16,1.567860796812848
2013-07-17,1.550623036552761
2013-07-18,1.325656775470878
2013-07-19,1.361352292295934
2013-07-20,1.264257432430376
2013-07-21,1.294974891960849
2013-07-22,1.359511831749196
2013-07-23,1.467555004755528
2013-07-24,1.451696890329901
2013-07-25,1.484176785466712
2013-07-26,1.472417617915269
2013-07-27,1.403993707558165
2013-07-28,1.590765862393311
2013-07-29,1.611921521114744
2013-07-30,1.79269953551695
2013-07-31,1.762957436560712
2013-08-01,1.709885195273515
2013-08-02,1.704852198296067
2013-08-03,1.679868980552138
2013-08-04,1.692068337909227
2013-08-05,1.741512635399177
2013-08-06,1.722296661120446
2013-08-07,1.686091264235119
2013-08-08,1.687091961391266
2013-08-09,1.595073680548527
2013-08-10,1.589598029506381
2013-08-11,1.64585512477067
2013-08-12,1.685668745486269
2013-08-13,1.735560172414589
2013-08-14,1.835594108289098
2013-08-15,1.733652227234046
2013-08-16,1.742486275513605
2013-08-17,1.839434216997843
2013-08-18,1.857788331251854
2013-08-19,1.978632879053672
2013-08-20,2.110536949605236
2013-08-21,2.104697358624533
2013-08-22,2.04134648998151
2013-08-23,1.949542590968082
2013-08-24,1.978666083251107
2013-08-25,2.035613498771997
2013-08-26,2.001130048211792
2013-08-27,2.298807121574874
2013-08-28,2.231739390087466
2013-08-29,2.192761290065892
2013-08-30,2.457941270010458
2013-08-31,2.573733944385801
2013-09-01,2.630934752146907
2013-09-02,2.591671207671122
2013-09-03,2.56685028993699
2013-09-04,2.089547833165353
2013-09-05,2.169038339772053
2013-09-06,1.872042398174996
2013-09-07,2.067810051943115
2013-09-08,1.976969518786649
2013-09-09,2.139574093617811
2013-09-10,2.189199527880778
2013-09-11,2.353248122674369
2013-09-12,2.310926302159281
2013-09-13,2.318853708194313
2013-09-14,2.178103079523929
2013-09-15,2.27551170663134
2013-09-16,2.241366385193697
2013-09-17,2.279614107089114
2013-09-18,2.252138975376934
2013-09-19,2.08508010142944
2013-09-20,2.039018891534791
2013-09-21,2.052491130784201
2013-09-22,2.052884449001252
2013-09-23,2.005687820242015
2013-09-24,2.036442361276658
2013-09-25,2.053284585160426
2013-09-26,2.090221857438735
2013-09-27,2.151136034638877
2013-09-28,2.202013648367198
2013-09-29,2.24746083315255
2013-09-30,2.215848973983168
2013-10-01,2.117474637369907
2013-10-02,1.608745387433778
2013-10-03,1.839999284844278
2013-10-04,1.999973219603298
2013-10-05,1.995041090495568
2013-10-06,2.464115231525262
2013-10-07,2.587558401673753
2013-10-08,2.074524260607799
2013-10-09,2.188308843092743
2013-10-10,1.517955656555052
2013-10-11,1.91850871323515
2013-10-12,2.524074231382099
2013-10-13,2.308552469645696
2013-10-14,3.602682760294036
2013-10-15,2.031719947223512
2013-10-16,1.884486297727559
2013-10-17,2.170718805998421
2013-10-18,3.015247879081743
2013-10-19,2.563207149156047
2013-10-20,3.319112340054602
2013-10-21,3.121654686985435
2013-10-22,3.150270957964546
2013-10-23,3.285180525834007
2013-10-24,2.991641595003656
2013-10-25,2.72963213581677
2013-10-26,2.855064830584046
2013-10-27,3.615287769410378
2013-10-28,2.83717102243906
2013-10-29,3.235890760602776
2013-10-30,2.876522278186623
2013-10-31,3.516845068448126
2013-11-01,3.792308274503032
2013-11-02,3.618211959118275
2013-11-03,3.034341635169529
2013-11-04,3.39843529725418
2013-11-05,4.425746115384029
2013-11-06,4.108996856751469
2013-11-07,4.49662715917384
2013-11-08,6.54605659567147
2013-11-09,5.317805187167837
2013-11-10,6.198310600422628
2013-11-11,5.157102608229226
2013-11-12,6.31139685690094
2013-11-13,6.05802409810659
2013-11-14,6.372843968265126
2013-11-15,5.89974086343244
2013-11-16,6.942378667544832
2013-11-17,10.30326028745199
2013-11-18,10.55229875699325
2013-11-19,8.014600628367821
2013-11-20,7.844058985532721
2013-11-21,8.793079283450188
2013-11-22,10.3977529322285
2013-11-23,10.12876029670805
2013-11-24,9.30346616217346
2013-11-25,8.810868357108786
2013-11-26,9.49314302142473
2013-11-27,10.23370906189933
2013-11-28,9.642767029246334
2013-11-29,10.77528912387314
2013-11-30,9.722994392658714
2013-12-01,7.559557508593731
2013-12-02,8.08070094114263
2013-12-03,8.170545382804324
2013-12-04,8.069416133110355
2013-12-05,7.293521352502932
2013-12-06,5.720156681876745
2013-12-07,4.009815514206395
2013-12-08,4.73336353088126
2013-12-09,5.93594407566784
2013-12-10,5.940154324225404
2013-12-11,5.215125400137851
2013-12-12,5.03486135537594
2013-12-13,5.008327008041928
2013-12-14,9.99900139010563
2013-12-15,4.696291601137562
2013-12-16,3.442277033262583
2013-12-17,3.349859773965125
2013-12-18,2.060201824101712
2013-12-19,3.125091235058542
2013-12-20,2.815612968415578
2013-12-21,2.640038835033806
2013-12-22,2.791962379446028
2013-12-23,2.938517494537702
2013-12-24,2.86653262886854
2013-12-25,3.024999078786307
2013-12-26,3.450846089987079
2013-12-27,3.332658147728164
2013-12-28,3.298249246743835
2013-12-29,3.218822294235627
2013-12-30,3.313446130886591
2013-12-31,4.22804731469038
2014-01-01,3.283998560249003
2014-01-02,3.444460362201398
2014-01-03,3.595635511187648
2014-01-04,3.713854299241806
2014-01-05,4.194377646375772
2014-01-06,4.168118536280537
2014-01-07,3.261157137249685
2014-01-08,3.55605966402747
2014-01-09,3.525616627626621
2014-01-10,3.614270424938433
2014-01-11,3.814215551378465
2014-01-12,3.426992003191558
2014-01-13,3.318697290689389
2014-01-14,4.097276503916961
2014-01-15,3.811231408429166
2014-01-16,4.082026680581667
2014-01-17,3.050329708724054
2014-01-18,3.260269618134976
2014-01-19,3.241649112601521
2014-01-20,4.515267782070698
2014-01-21,2.638711862423404
2014-01-22,3.588037065946934
2014-01-23,2.781047812469227
2014-01-24,2.787365370504184
2014-01-25,2.824087389248167
2014-01-26,3.030299730814687
2014-01-27,2.604754276627304
2014-01-28,4.809500574052409
2014-01-29,4.302861383158629
2014-01-30,2.70936817408464
2014-01-31,3.728667983829657
2014-02-01,2.747184775403881
2014-02-02,4.430063344558796
2014-02-03,2.744481369379019
2014-02-04,4.187361147987485
2014-02-05,2.492225803284374
2014-02-06,2.201466195341404
2014-02-07,2.016276894375483
2014-02-08,1.938319248073325
2014-02-09,1.870329319299225
2014-02-10,1.914420283354987
2014-02-11,2.005873685273383
2014-02-12,1.676009118243116
2014-02-13,1.491291888984333
2014-02-14,1.508866277298375
2014-02-15,1.741282307188449
2014-02-16,1.515385327581779
2014-02-17,1.581389260081614
2014-02-18,3.700476158948972
2014-02-19,1.530575712542741
2014-02-20,1.196215289584226
2014-02-21,5.332909368315867
2014-02-22,1.394084598903425
2014-02-23,1.440497294497148
2014-02-24,1.201136911739511
2014-02-25,1.092628867729372
2014-02-26,1.436424640167854
2014-02-27,1.892722701657981
2014-02-28,1.229833511139595
2014-03-01,1.866574408667857
2014-03-02,1.190975316441256
2014-03-03,1.641474253605929
2014-03-04,1.698391256894342
2014-03-05,1.662118267020508
2014-03-06,1.636838074457168
2014-03-07,1.409993818641468
2014-03-08,1.341137398857088
2014-03-09,1.429902974504233
2014-03-10,1.363899835748979
2014-03-11,1.483183454208152
2014-03-12,1.355245773210696
2014-03-13,1.411798975279725
2014-03-14,1.369972534308642
2014-03-15,1.386769986232439
2014-03-16,1.376929110382787
2014-03-17,1.313432051902761
2014-03-18,1.269744651679969
2014-03-19,1.221127579825535
2014-03-20,1.088222153946182
2014-03-21,1.024332918633681
2014-03-22,1.025076189182095
2014-03-23,1.011561873704835
2014-03-24,1.084758645737028
2014-03-25,1.076527425751702
2014-03-26,1.046315799123584
2014-03-27,0.6298284395776779
2014-03-28,0.7387462750198877
2014-03-29,0.6482554436865878
2014-03-30,0.541601974636397
2014-03-31,0.5122103770975879
2014-04-01,0.6168901340383867
2014-04-02,0.3885931256026465
2014-04-03,0.4434774094991009
2014-04-04,0.5352496740201926
2014-04-05,0.6021787470669275
2014-04-06,0.5833481653951116
2014-04-07,0.5984352850677687
2014-04-08,0.6379273904564802
2014-04-09,0.5710278939935423
2014-04-10,0.1550945427036174
2014-04-11,0.5051471106853177
2014-04-12,0.4983665943794258
2014-04-13,0.458542617350975
2014-04-14,0.6600289787277154
2014-04-15,0.8809971719344145
2014-04-16,0.9581502309973653
2014-04-17,0.7866640165315743
2014-04-18,0.7130897153809729
2014-04-19,0.8267549599203168
2014-04-20,0.7764630224188644
2014-04-21,0.7748072988208862
2014-04-22,0.738956802487533
2014-04-23,0.7369691966444427
2014-04-24,0.7720740309694336
2014-04-25,0.6057293749707626
2014-04-26,0.5920586574040851
2014-04-27,0.4442407980534521
2014-04-28,0.5043080766095374
2014-04-29,0.5333577399262299
2014-04-30,0.5467274192057535
2014-05-01,0.6021077340123434
2014-05-02,0.549453325108525
2014-05-03,0.499152380039416
2014-05-04,0.5044235342813859
2014-05-05,0.4712809065512943
2014-05-06,0.4709839823456463
2014-05-07,0.5195692344004479
2014-05-08,0.5046324843197829
2014-05-09,0.5886037673265101
2014-05-10,0.5632904282362223
2014-05-11,0.4792264527605339
2014-05-12,0.5007058249290515
2014-05-13,0.514914557864091
2014-05-14,0.5197091860572114
2014-05-15,0.5442137335621535
2014-05-16,0.577007183100359
2014-05-17,0.5736391958132926
2014-05-18,0.5638857765202036
2014-05-19,0.52750376813855
2014-05-20,0.7180828055508209
2014-05-21,0.7349719366243396
2014-05-22,0.8903891685775968
2014-05-23,0.8785891246605805
2014-05-24,0.8989372084819293
2014-05-25,1.109889735285677
2014-05-26,1.16328718673249
2014-05-27,1.102995794450057
2014-05-28,1.103141824017216
2014-05-29,1.078382828179565
2014-05-30,1.284124485028451
2014-05-31,1.334866215703559
2014-06-01,1.427678200222194
2014-06-02,1.511506278246953
2014-06-03,1.49819699636497
2014-06-04,1.379175254180895
2014-06-05,1.445731644161891
2014-06-06,1.420710720484795
2014-06-07,1.434625763993867
2014-06-08,1.427356154764057
2014-06-09,1.393428841598625
2014-06-10,1.434621207809363
2014-06-11,1.362701310539469
2014-06-12,1.173547871115811
2014-06-13,1.195566535960604
2014-06-14,1.072311484373936
2014-06-15,1.098259432722294
2014-06-16,1.121472353466255
2014-06-17,1.1850085601879
2014-06-18,1.170659240830972
2014-06-19,1.13129146068332
2014-06-20,1.092678252854744
2014-06-21,1.117790097678779
2014-06-22,1.15039905748621
2014-06-23,1.068238920819338
2014-06-24,1.067825887106078
2014-06-25,0.9727924163505809
2014-06-26,1.038729779437541
2014-06-27,1.138080615083598
2014-06-28,1.106351916698207
2014-06-29,1.106637844644289
2014-06-30,1.29456142090281
2014-07-01,1.276003949399235
2014-07-02,1.310680737452937
2014-07-03,1.276491076831887
2014-07-04,1.204326568584749
2014-07-05,1.214549605269456
2014-07-06,1.216116979390027
2014-07-07,1.148327024177611
2014-07-08,1.16165955328066
2014-07-09,1.191156835837698
2014-07-10,1.167453267949268
2014-07-11,1.232954196229784
2014-07-12,1.254490082454979
2014-07-13,1.213094921723211
2014-07-14,1.168167323525397
2014-07-15,1.167545544168236
2014-07-16,1.150773120669974
2014-07-17,1.195104359020915
2014-07-18,1.202986567257452
2014-07-19,1.187771876159583
2014-07-20,1.166432005483028
2014-07-21,1.180896793575223
2014-07-22,1.170237385354726
2014-07-23,1.16275597655246
2014-07-24,1.076790152217027
2014-07-25,1.06862943093751
2014-07-26,1.043033272434726
2014-07-27,1.038009568669574
2014-07-28,1.006514387254128
2014-07-29,0.9945068585690541
2014-07-30,0.9035709706611913
2014-07-31,0.9983726187749277
2014-08-01,1.050555718396898
2014-08-02,0.999699905551661
2014-08-03,1.004474384272351
2014-08-04,1.023742840089349
2014-08-05,0.9961313714226192
2014-08-06,0.9947080683233099
2014-08-07,1.011446955494731
2014-08-08,1.005619937026308
2014-08-09,0.9874877653784665
2014-08-10,1.002722586277336
2014-08-11,0.9264181267673612
2014-08-12,0.8969462075112761
2014-08-13,0.7826077168377811
2014-08-14,0.6409945266792552
2014-08-15,0.5418760852198723
2014-08-16,0.6832447684013214
2014-08-17,0.5457802005744791
2014-08-18,0.4183859045552071
2014-08-19,0.5428917307153425
2014-08-20,0.6701859934883956
2014-08-21,0.6753563468384477
2014-08-22,0.6587784118793889
2014-08-23,0.6007089344826201
2014-08-24,0.6339268680122977
2014-08-25,0.6101461151311919
2014-08-26,0.6542943636561769
2014-08-27,0.6830996006119645
2014-08-28,0.6481938312396538
2014-08-29,0.6658631292350307
2014-08-30,0.6230615330545075
2014-08-31,0.5162823070676166
2014-09-01,0.4885938710811467
2014-09-02,0.5102160885934576
2014-09-03,0.509693903963514
2014-09-04,0.5633496012343332
2014-09-05,0.5266436592938247
2014-09-06,0.5322217095992992
2014-09-07,0.5257286849101944
2014-09-08,0.498892222498331
2014-09-09,0.4832817628974553
2014-09-10,0.5208763596974528
2014-09-11,0.5111002917600012
2014-09-12,0.5042114879831139
2014-09-13,0.5183506978465267
2014-09-14,0.5081163193405832
2014-09-15,0.4953784059898099
2014-09-16,0.4632477614306588
2014-09-17,0.4294307325593243
2014-09-18,0.2587976037173416
2014-09-19,0.1523768506334837
2014-09-20,0.2419229092985224
2014-09-21,0.1895317338389676
2014-09-22,0.1976877574048176
2014-09-23,0.340384325956017
2014-09-24,0.2857241497672082
2014-09-25,0.2370057165495796
2014-09-26,0.1976780753874807
2014-09-27,0.1792300360248208
2014-09-28,0.09602848771327302
2014-09-29,0.09349588758566181
2014-09-30,0.1378026451585598
2014-10-01,0.1226522582484845
2014-10-02,0.07753664998049954
2014-10-03,0.04799267766339617
2014-10-04,-0.09351476845147774
2014-10-05,-0.1523392708226931
2014-10-06,-0.07707111655381403
2014-10-07,-0.06540791790216875
2014-10-08,0.01315198075466714
2014-10-09,0.07945427765521991
2014-10-10,0.06264897413419789
2014-10-11,0.05096455810921126
2014-10-12,0.09352641409018288
2014-10-13,0.1745554191016258
2014-10-14,0.2063823644821572
2014-10-15,0.2224175341305955
2014-10-16,0.1409288799973893
2014-10-17,0.1393071678965576
2014-10-18,0.1898660919615449
2014-10-19,0.1658865574102112
2014-10-20,0.147956528909003
2014-10-21,0.1502022452662905
2014-10-22,0.1416978941316099
2014-10-23,0.04468359120063138
2014-10-24,0.04855299393841134
2014-10-25,0.005691440334897399
2014-10-26,0.027133140906668
2014-10-27,0.02469967558406809
2014-10-28,0.02180790166368704
2014-10-29,-0.03738752733616284
2014-10-30,-0.004527229234547595
2014-10-31,-0.02711967837614645
2014-11-01,-0.08754390469095752
2014-11-02,-0.08937783870512796
2014-11-03,-0.08918896365099707
2014-11-04,-0.04896605758632624
2014-11-05,-0.02382033182641651
2014-11-06,0.01950372431882133
2014-11-07,-0.001172336319156605
2014-11-08,0.002933097849421738
2014-11-09,0.07685535921799676
2014-11-10,0.102419441685218
2014-11-11,0.1192094382646576
2014-11-12,0.4632041085266481
2014-11-13,0.3327361321405193
2014-11-14,0.26742978711235
2014-11-15,0.1293069612684071
2014-11-16,0.2243369793679082
2014-11-17,0.2212253706484016
2014-11-18,0.1517083789586479
2014-11-19,0.1734250455733738
2014-11-20,0.04129895455129938
2014-11-21,0.044951952920818
2014-11-22,0.04348375156655801
2014-11-23,0.1091287659743693
2014-11-24,0.1686727836733731
2014-11-25,0.1160719646214799
2014-11-26,0.1200068688244996
2014-11-27,0.1259700568555149
2014-11-28,0.1664266419638638
2014-11-29,0.1588085570941559
2014-11-30,0.1683502314419751
2014-12-01,0.1754970765862358
2014-12-02,0.1896442293128237
2014-12-03,0.1729007995794616
2014-12-04,0.1492795310616229
2014-12-05,0.181826579284232
2014-12-06,0.1736594666572101
2014-12-07,0.1776117540527669
2014-12-08,0.1167671871275588
2014-12-09,0.08704079271589138
2014-12-10,0.04903916126555944
2014-12-11,0.06672285758116771
2014-12-12,0.08242043317921768
2014-12-13,0.05966384812922484
2014-12-14,0.07674649247294797
2014-12-15,0.05090273478495683
2014-12-16,-0.0108946671828501
2014-12-17,-0.05644545633107442
2014-12-18,-0.09098614434581426
2014-12-19,-0.05937653161002077
2014-12-20,-0.003233279150589452
2014-12-21,-0.03932579684717164
2014-12-22,0.01173323177748305
2014-12-23,0.02564380441160399
2014-12-24,-0.03130582376422611
2014-12-25,-0.0400272754657622
2014-12-26,0.006106922195206265
2014-12-27,-0.04945049089539882
2014-12-28,-0.03744891537902392
2014-12-29,-0.06127995871255477
2014-12-30,-0.06809599654357185
2014-12-31,-0.02853823588928237
2015-01-01,-0.05274166958780051
2015-01-02,-0.04665362598829578
2015-01-03,-0.1992301334439073
2015-01-04,-0.2556710345997286
2015-01-05,-0.2283412673036526
2015-01-06,-0.1843232337154606
2015-01-07,-0.1405828912309959
2015-01-08,-0.1887242679850452
2015-01-09,-0.1571236430251818
2015-01-10,-0.2271269667493852
2015-01-11,-0.2513675386127275
2015-01-12,-0.2413040500807324
2015-01-13,-0.4456000936557175
2015-01-14,-0.615170727394757
2015-01-15,-0.4850172471976215
2015-01-16,-0.4993758329423083
2015-01-17,-0.5316466183874407
2015-01-18,-0.470110125697508
2015-01-19,-0.4741474392739617
2015-01-20,-0.476813846142684
2015-01-21,-0.3918569406227862
2015-01-22,-0.3695398154527977
2015-01-23,-0.3695431859760968
2015-01-24,-0.3045102000710874
2015-01-25,-0.2351269853560632
2015-01-26,-0.1721299784846169
2015-01-27,-0.2162992534285667
2015-01-28,-0.3425942577414623
2015-01-29,-0.3503192951606372
2015-01-30,-0.384249709650655
2015-01-31,-0.4185149770481257
2015-02-01,-0.3765619136923367
2015-02-02,-0.3295953047024144
2015-02-03,-0.377987337023082
2015-02-04,-0.3767236249043855
2015-02-05,-0.4233176901265759
2015-02-06,-0.392809086107399
2015-02-07,-0.3776452794326687
2015-02-08,-0.3937346846468808
2015-02-09,-0.4125638402648715
2015-02-10,-0.40752652539915
2015-02-11,-0.4121351880880962
2015-02-12,-0.3962590523979024
2015-02-13,-0.3244762524065307
2015-02-14,-0.2354676061278712
2015-02-15,-0.3524985949683334
2015-02-16,-0.345838031930547
2015-02-17,-0.2960806789241716
2015-02-18,-0.3312970256249466
2015-02-19,-0.3072173905157151
2015-02-20,-0.2920006814152001
2015-02-21,-0.2849245348513345
2015-02-22,-0.3299647399638105
2015-02-23,-0.312512238047274
2015-02-24,-0.3098723609099285
2015-02-25,-0.3229695914624255
2015-02-26,-0.3234192078251092
2015-02-27,-0.2413387540908647
2015-02-28,-0.2407023832556087
2015-03-01,-0.2231732365474672
2015-03-02,-0.1420095339570458
2015-03-03,-0.1113244287305075
2015-03-04,-0.1542236852326003
2015-03-05,-0.1375831355086304
2015-03-06,-0.1556529573404143
2015-03-07,-0.1237263433024554
2015-03-08,-0.139466203595565
2015-03-09,-0.06947950066446872
2015-03-10,-0.06799199213800684
2015-03-11,-0.04388090515591909
2015-03-12,-0.05301257189068196
2015-03-13,-0.1077232414048855
2015-03-14,-0.1169698280096295
2015-03-15,-0.09290929534576502
2015-03-16,-0.07283038184410547
2015-03-17,-0.09720903231618758
2015-03-18,-0.2384326724999451
2015-03-19,-0.2079963047993039
2015-03-20,-0.2047419832326389
2015-03-21,-0.2048832584158411
2015-03-22,-0.1688730775800052
2015-03-23,-0.1734378606326527
2015-03-24,-0.2743949544068907
2015-03-25,-0.266039112131856
2015-03-26,-0.2555665330142736
2015-03-27,-0.2601589891885946
2015-03-28,-0.2384991865611484
2015-03-29,-0.2867023457379897
2015-03-30,-0.2601312177440223
2015-03-31,-0.2748649935570374
2015-04-01,-0.2581499152462146
2015-04-02,-0.2307896970597622
2015-04-03,-0.2261828301147137
2015-04-04,-0.2256775830853339
2015-04-05,-0.1945734546440779
2015-04-06,-0.2230100202918984
2015-04-07,-0.2263360537531703
2015-04-08,-0.2651840785425225
2015-04-09,-0.2726924131815393
2015-04-10,-0.3048068476150433
2015-04-11,-0.3030601483397674
2015-04-12,-0.3054219631325603
2015-04-13,-0.3616264237843551
2015-04-14,-0.3800324269812734
2015-04-15,-0.3527088873917672
2015-04-16,-0.3283675877103366
2015-04-17,-0.3542435390817775
2015-04-18,-0.3524351809905021
2015-04-19,-0.3573127625098855
2015-04-20,-0.3449544843183261
2015-04-21,-0.2998886987367115
2015-04-22,-0.3017168916799541
2015-04-23,-0.2932189921451008
2015-04-24,-0.3128387585628412
2015-04-25,-0.3348486392324357
2015-04-26,-0.3732485756072442
2015-04-27,-0.3238592819468755
2015-04-28,-0.3378957938941546
2015-04-29,-0.3385403820505519
2015-04-30,-0.2890433311165522
2015-05-01,-0.3025649680856037
2015-05-02,-0.2959452116525336
2015-05-03,-0.2691517012892023
2015-05-04,-0.275311447878678
2015-05-05,-0.2853828153640879
2015-05-06,-0.3191757395906384
2015-05-07,-0.2817335680570837
2015-05-08,-0.2514597701388577
2015-05-09,-0.2616600169188876
2015-05-10,-0.2646980208685751
2015-05-11,-0.256207181522182
2015-05-12,-0.2600881578007489
2015-05-13,-0.2852394837396534
2015-05-14,-0.2800668790403312
2015-05-15,-0.277411380121669
2015-05-16,-0.2860249818827598
2015-05-17,-0.2852982275564945
2015-05-18,-0.2959312818558384
2015-05-19,-0.3019214588756091
2015-05-20,-0.2927663137199448
2015-05-21,-0.2855320348334328
2015-05-22,-0.2663675638785816
2015-05-23,-0.2668261662823318
2015-05-24,-0.2580386171208118
2015-05-25,-0.2748274358674926
2015-05-26,-0.2755786830727911
2015-05-27,-0.2757139536088574
2015-05-28,-0.2741389574005488
2015-05-29,-0.2761633033485322
2015-05-30,-0.2893217347931458
2015-05-31,-0.304373922838536
2015-06-01,-0.334283213346493
2015-06-02,-0.3211287481507638
2015-06-03,-0.3224623848711646
2015-06-04,-0.3277935687763573
2015-06-05,-0.3253573023583371
2015-06-06,-0.3230926438463077
2015-06-07,-0.3307738828132672
2015-06-08,-0.3058806954300148
2015-06-09,-0.3016561429161115
2015-06-10,-0.3037340452350288
2015-06-11,-0.2990258681247644
2015-06-12,-0.3003424957285128
2015-06-13,-0.2831498355951482
2015-06-14,-0.2777503764856639
2015-06-15,-0.263779106486222
2015-06-16,-0.1932719260619502
2015-06-17,-0.2069194933459556
2015-06-18,-0.2027920107725252
2015-06-19,-0.2335723673936154
2015-06-20,-0.2276763515590421
2015-06-21,-0.231591710227845
2015-06-22,-0.2171514754925967
2015-06-23,-0.2294604366132308
2015-06-24,-0.2470808644747401
2015-06-25,-0.2353867962363637
2015-06-26,-0.2342820533044931
2015-06-27,-0.1975563759857019
2015-06-28,-0.2060489415764748
