date,mvrv
2013-02-08,2.480667556584711
2013-02-09,2.594863584749118
2013-02-10,2.596502491670018
2013-02-11,2.63213802361863
2013-02-12,2.687517911215771
2013-02-13,2.393125179528344
2013-02-14,2.806720243709705
2013-02-15,2.781550304022779
2013-02-16,2.766842912439382
2013-02-17,2.671842843716446
2013-02-18,2.691718104414627
2013-02-19,2.903489608382592
2013-02-20,2.898941453950939
2013-02-21,2.874388960833502
2013-02-22,2.884200646344894
2013-02-23,2.805971075936224
2013-02-24,2.815695784547865
2013-02-25,2.776416535510839
2013-02-26,2.807743302134203
2013-02-27,2.961412129841263
2013-02-28,2.935699671202672
2013-03-01,3.01377323358341
2013-03-02,2.964252189543766
2013-03-03,2.954423604730215
2013-03-04,3.09891880155049
2013-03-05,3.363932119870988
2013-03-06,2.705910961313549
2013-03-07,3.283822666323112
2013-03-08,3.357530451688214
2013-03-09,3.530434391458399
2013-03-10,3.449207142366315
2013-03-11,3.461258766133763
2013-03-12,3.248172154038437
2013-03-13,3.379184109546854
2013-03-14,3.316188900205419
2013-03-15,3.284154208107944
2013-03-16,3.287040389279793
2013-03-17,3.287662142919941
2013-03-18,3.471960225886877
2013-03-19,3.924012250821632
2013-03-20,4.109749062416083
2013-03-21,4.309286694354056
2013-03-22,4.113056412251773
2013-03-23,3.653223397532118
2013-03-24,4.01835500990169
2013-03-25,3.992164495352534
2013-03-26,4.210398502805509
2013-03-27,4.558227186781606
2013-03-28,4.267028389844778
2013-03-29,4.293581317989031
2013-03-30,4.283604606334373
2013-03-31,4.265887890894263
2013-04-01,4.457496855645362
2013-04-02,4.866089073581199
2013-04-03,4.684292382704373
2013-04-04,4.73196164733983
2013-04-05,4.773417904325063
2013-04-06,4.694684529430133
2013-04-07,5.317203135504616
2013-04-08,5.473405044397572
2013-04-09,5.846020304754446
2013-04-10,4.122841561525575
2013-04-11,3.683267126574294
2013-04-12,3.029968807574776
2013-04-13,2.322422831805791
2013-04-14,2.253105616968412
2013-04-15,1.994581557351165
2013-04-16,1.654927972095715
2013-04-17,2.431756480994552
2013-04-18,2.793963728645396
2013-04-19,2.915903183967611
2013-04-20,3.146056105475558
2013-04-21,2.95744671073614
2013-04-22,3.079277251923085
2013-04-23,3.365112527072177
2013-04-24,3.555384163293814
2013-04-25,3.099399534579085
2013-04-26,2.963617748487571
2013-04-27,2.837074559955071
2013-04-28,2.911868741494766
2013-04-29,3.074522691958983
2013-04-30,2.925205047519937
2013-05-01,2.449232495249827
2013-05-02,2.25697579845902
2013-05-03,2.009943510276204
2013-05-04,2.403258096514155
2013-05-05,2.510425670764193
2013-05-06,2.364323013490305
2013-05-07,2.368172392192636
2013-05-08,2.3953834186823
2013-05-09,2.396390784274237
2013-05-10,2.494624792064525
2013-05-11,2.455709827690706
2013-05-12,2.452865907059084
2013-05-13,2.480304312720663
2013-05-14,2.217188537359851
2013-05-15,2.430560143820224
2013-05-16,2.48358381018315
2013-05-17,2.596206432636071
2013-05-18,2.56239109543638
2013-05-19,2.551638158494676
2013-05-20,2.540589892473763
2013-05-21,2.543451321383063
2013-05-22,2.561879329527052
2013-05-23,2.607347643388572
2013-05-24,2.726357896644443
2013-05-25,2.649415352057011
2013-05-26,2.71346731310331
2013-05-27,2.587576575636035
2013-05-28,2.605493166999569
2013-05-29,2.622221668017992
2013-05-30,2.549498578823861
2013-05-31,2.577742836418937
2013-06-01,2.555380476748697
2013-06-02,2.406398885249753
2013-06-03,2.412244967370724
2013-06-04,2.392487848656362
2013-06-05,2.392355689512871
2013-06-06,2.320617517421961
2013-06-07,2.171196912571378
2013-06-08,2.121577519842205
2013-06-09,1.954472835512484
2013-06-10,2.081189039483821
2013-06-11,2.129988754236031
2013-06-12,2.118815288078991
2013-06-13,2.009480230187995
2013-06-14,1.918015617543116
2013-06-15,1.956952241085522
2013-06-16,1.937919078410927
2013-06-17,1.99316281973476
2013-06-18,2.089793382717131
2013-06-19,2.109866500853901
2013-06-20,2.149694215892707
2013-06-21,2.133977244496608
2013-06-22,2.11362684429372
2013-06-23,2.088000418979231
2013-06-24,2.002283630089629
2013-06-25,2.01193956676588
2013-06-26,2.012769851577019
2013-06-27,1.971318345055188
2013-06-28,1.826429562268965
2013-06-29,1.841213862372224
2013-06-30,1.89553488911626
2013-07-01,1.749418052322042
2013-07-02,1.751019171413869
2013-07-03,1.578818593207449
2013-07-04,1.552462368562082
2013-07-05,1.336550557296544
2013-07-06,1.336461846126669
2013-07-07,1.490234834556541
2013-07-08,1.520622193836116
2013-07-09,1.530437798037286
2013-07-10,1.788066598585531
2013-07-11,1.770049984532717
2013-07-12,1.843960868865416
2013-07-13,1.902929016720585
2013-07-14,1.832297159646071
2013-07-15,1.921064966924837
2013-07-16,1.920504933972904
2013-07-17,1.912204398753773
2013-07-18,1.782953487780909
2013-07-19,1.80582003858726
2013-07-20,1.749813047576704
2013-07-21,1.76950660253962
2013-07-22,1.809065741433098
2013-07-23,1.873612493897836
2013-07-24,1.864921014570109
2013-07-25,1.884596703813398
2013-07-26,1.87862911526381
2013-07-27,1.839020471959593
2013-07-28,1.951069682506459
2013-07-29,1.965540834766198
2013-07-30,2.074070045813483
2013-07-31,2.055204331726979
2013-08-01,2.024270694178779
2013-08-02,2.019650367722321
2013-08-03,1.99936614321604
2013-08-04,2.00784531589242
2013-08-05,2.036971540358554
2013-08-06,2.027283576512194
2013-08-07,2.006905467571098
2013-08-08,2.009206627129548
2013-08-09,1.955630255841876
2013-08-10,1.953610990511776
2013-08-11,1.988868655543108
2013-08-12,2.014136279162293
2013-08-13,2.04000136445895
2013-08-14,2.099196390102257
2013-08-15,2.037603684907208
2013-08-16,2.044064298879768
2013-08-17,2.102837765458897
2013-08-18,2.11532850669509
2013-08-19,2.186835747921573
2013-08-20,2.265182758169165
2013-08-21,2.262442014943162
2013-08-22,2.226413785119664
2013-08-23,2.17280584650799
2013-08-24,2.192530315094248
2013-08-25,2.227866679611905
2013-08-26,2.208178413355926
2013-08-27,2.386474799055525
2013-08-28,2.34644041534719
2013-08-29,2.32126882890828
2013-08-30,2.479914877324185
2013-08-31,2.548045673560854
2013-09-01,2.583312034622938
2013-09-02,2.560103851715022
2013-09-03,2.540181492890123
2013-09-04,2.256171900807299
2013-09-05,2.307827866683428
2013-09-06,2.131915599098083
2013-09-07,2.251667720895118
2013-09-08,2.199017539241502
2013-09-09,2.297190943191822
2013-09-10,2.328507910043296
2013-09-11,2.429451864051853
2013-09-12,2.400489829459532
2013-09-13,2.407660490595708
2013-09-14,2.321532949728251
2013-09-15,2.383124696903449
2013-09-16,2.362463301108606
2013-09-17,2.388155473679367
2013-09-18,2.372062271189908
2013-09-19,2.265870795623869
2013-09-20,2.240989884105662
2013-09-21,2.251765150051189
2013-09-22,2.253266641116212
2013-09-23,2.227114804170319
2013-09-24,2.247491053697764
2013-09-25,2.258972967692816
2013-09-26,2.28294831726676
2013-09-27,2.321816624209262
2013-09-28,2.354965578109267
2013-09-29,2.384074648976885
2013-09-30,2.365196182353133
2013-10-01,2.305761211751343
2013-10-02,1.995072152173543
2013-10-03,2.139886739416636
2013-10-04,2.239647896676508
2013-10-05,2.23852391276366
2013-10-06,2.531461597803364
2013-10-07,2.593391147779686
2013-10-08,2.280634196276269
2013-10-09,2.348789866819801
2013-10-10,1.938107669978888
2013-10-11,2.186633875474435
2013-10-12,2.563513013335144
2013-10-13,2.431389241364565
2013-10-14,3.235808428369379
2013-10-15,2.261288354955621
2013-10-16,2.166482923720784
2013-10-17,2.3433785719528
2013-10-18,2.8598441605309
2013-10-19,2.578927831562907
2013-10-20,3.037804764112544
2013-10-21,2.897195323397282
2013-10-22,2.892595964618725
2013-10-23,2.941189609649587
2013-10-24,2.768766232419082
2013-10-25,2.5613571659541
2013-10-26,2.637857959364232
2013-10-27,3.076081747654702
2013-10-28,2.631383595558226
2013-10-29,2.846167741521003
2013-10-30,2.643516738208103
2013-10-31,3.013693591204707
2013-11-01,3.17603326750662
2013-11-02,3.08339431994641
2013-11-03,2.7534653640318
2013-11-04,2.936892471348532
2013-11-05,3.494613604710561
2013-11-06,3.304293022118848
2013-11-07,3.444851093450736
2013-11-08,4.472915503230126
2013-11-09,3.795451354975723
2013-11-10,4.262996842225265
2013-11-11,3.709305281475887
2013-11-12,4.303135867657065
2013-11-13,4.129362329172187
2013-11-14,4.259709970727848
2013-11-15,4.000926105881689
2013-11-16,4.53912274570191
2013-11-17,6.236542544873677
2013-11-18,6.18248005335564
2013-11-19,4.813945468645787
2013-11-20,4.718201121028526
2013-11-21,5.146424866572838
2013-11-22,5.675519134736435
2013-11-23,5.466766501054402
2013-11-24,5.155232982656623
2013-11-25,4.933241276822443
2013-11-26,4.949561657098935
2013-11-27,5.20956162695273
2013-11-28,4.91105636698515
2013-11-29,5.315719907797376
2013-11-30,4.967246122955693
2013-12-01,4.169748706142625
2013-12-02,4.423707823383526
2013-12-03,4.523898353513163
2013-12-04,4.519042570333037
2013-12-05,4.21888691175226
2013-12-06,3.566022002511442
2013-12-07,2.816506567482161
2013-12-08,3.164857007908356
2013-12-09,3.741619104773797
2013-12-10,3.774502527358134
2013-12-11,3.439947385350275
2013-12-12,3.38258411963697
2013-12-13,3.385671361704276
2013-12-14,5.831497809157859
2013-12-15,3.295611266743121
2013-12-16,2.695515846749209
2013-12-17,2.664638998510702
2013-12-18,2.033557495427125
2013-12-19,2.583960245770719
2013-12-20,2.433780206335099
2013-12-21,2.325411951559285
2013-12-22,2.426108891182613
2013-12-23,2.50596837054376
2013-12-24,2.4626425444408
2013-12-25,2.52340928266743
2013-12-26,2.744237243430783
2013-12-27,2.687782758504534
2013-12-28,2.679166840717862
2013-12-29,2.648501557812962
2013-12-30,2.708943197981085
2013-12-31,3.19564639195957
2014-01-01,2.720345190827264
2014-01-02,2.808820165116444
2014-01-03,2.893054567935609
2014-01-04,2.937763309433862
2014-01-05,3.193228993644627
2014-01-06,3.187844015324377
2014-01-07,2.720915301664854
2014-01-08,2.876840368252013
2014-01-09,2.873112013161045
2014-01-10,2.93271098449382
2014-01-11,3.044358613149718
2014-01-12,2.842938899963385
2014-01-13,2.793597660224766
2014-01-14,3.214325019890715
2014-01-15,3.063662800588833
2014-01-16,3.219334603218556
2014-01-17,2.666695550424826
2014-01-18,2.789589601225619
2014-01-19,2.789088294952767
2014-01-20,3.504955058488381
2014-01-21,2.467944909962485
2014-01-22,3.00729435296861
2014-01-23,2.564206135066015
2014-01-24,2.575486857489241
2014-01-25,2.600757291144776
2014-01-26,2.725442883038075
2014-01-27,2.488697219679671
2014-01-28,3.755676928143724
2014-01-29,3.470969464643193
2014-01-30,2.561323655134155
2014-01-31,3.157837009797229
2014-02-01,2.590850749387823
2014-02-02,3.57189105342175
2014-02-03,2.602017423298052
2014-02-04,3.453918411419396
2014-02-05,2.419740769661593
2014-02-06,2.258320499788866
2014-02-07,2.159025024080663
2014-02-08,2.118115482086142
2014-02-09,2.08190562939923
2014-02-10,2.113519631554102
2014-02-11,2.169798409184932
2014-02-12,1.978504923866553
2014-02-13,1.873329778493405
2014-02-14,1.886623502181603
2014-02-15,2.025122970722815
2014-02-16,1.895635315367236
2014-02-17,1.936559456421287
2014-02-18,3.194174205650665
2014-02-19,1.911792007857082
2014-02-20,1.714814100775661
2014-02-21,4.190790408819288
2014-02-22,1.836862654361953
2014-02-23,1.866099569139527
2014-02-24,1.72689994099696
2014-02-25,1.668392173738476
2014-02-26,1.879170142522672
2014-02-27,2.163379701169446
2014-02-28,1.754997769180278
2014-03-01,2.148582144624038
2014-03-02,1.735506671958534
2014-03-03,2.015092279208152
2014-03-04,2.052700476773763
2014-03-05,2.031415770715758
2014-03-06,2.016414429343221
2014-03-07,1.851541760929684
2014-03-08,1.810732037858063
2014-03-09,1.851243864240177
2014-03-10,1.811415343269065
2014-03-11,1.882629888044601
2014-03-12,1.806420285249716
2014-03-13,1.840733272813122
2014-03-14,1.816996138857147
2014-03-15,1.828079730543991
2014-03-16,1.823186899307486
2014-03-17,1.786274489499676
2014-03-18,1.760609907535316
2014-03-19,1.732636387699236
2014-03-20,1.654325327314026
2014-03-21,1.614734487219208
2014-03-22,1.615880980495941
2014-03-23,1.608494443576499
2014-03-24,1.653157542739577
2014-03-25,1.648376763679528
2014-03-26,1.630732969221834
2014-03-27,1.380415701386333
2014-03-28,1.447438267143123
2014-03-29,1.393005904920397
2014-03-30,1.329073478052398
2014-03-31,1.312172330706727
2014-04-01,1.376588783556225
2014-04-02,1.237768168356664
2014-04-03,1.27164163591526
2014-04-04,1.328166415423368
2014-04-05,1.370690290768005
2014-04-06,1.359192610759806
2014-04-07,1.368625265536996
2014-04-08,1.393219891278902
2014-04-09,1.351947634882118
2014-04-10,1.095995080273862
2014-04-11,1.313585601848906
2014-04-12,1.309488061207758
2014-04-13,1.284850207994028
2014-04-14,1.409967846020398
2014-04-15,1.547402332887713
2014-04-16,1.593145949217587
2014-04-17,1.486700872101341
2014-04-18,1.441783389449026
2014-04-19,1.512322087533029
2014-04-20,1.481758996176363
2014-04-21,1.480965677060813
2014-04-22,1.459254301418168
2014-04-23,1.457556748955595
2014-04-24,1.479458294775269
2014-04-25,1.376675038510085
2014-04-26,1.368329857310585
2014-04-27,1.276491337612873
2014-04-28,1.314243928779148
2014-04-29,1.332527219274159
2014-04-30,1.340987535585732
2014-05-01,1.375623887796273
2014-05-02,1.342923022068902
2014-05-03,1.311699497893203
2014-05-04,1.315132631804059
2014-05-05,1.294677439681401
2014-05-06,1.294773821295924
2014-05-07,1.325330258397649
2014-05-08,1.316042614559079
2014-05-09,1.368691557532143
2014-05-10,1.352918622992836
2014-05-11,1.300356081962077
2014-05-12,1.313966972037805
2014-05-13,1.323066043014254
2014-05-14,1.326453360873014
2014-05-15,1.341914553756261
2014-05-16,1.362765386518185
2014-05-17,1.360729372088111
2014-05-18,1.354648754034881
2014-05-19,1.331958886541964
2014-05-20,1.451750783014173
2014-05-21,1.462203599798586
2014-05-22,1.559512528321261
2014-05-23,1.55180579197068
2014-05-24,1.564714084939541
2014-05-25,1.695666038200486
2014-05-26,1.728903065827914
2014-05-27,1.685925138744905
2014-05-28,1.685889532865138
2014-05-29,1.670749941269082
2014-05-30,1.795441988114974
2014-05-31,1.826112493100816
2014-06-01,1.882806461637443
2014-06-02,1.93312019657759
2014-06-03,1.924088909277046
2014-06-04,1.850885539122071
2014-06-05,1.891468241620194
2014-06-06,1.875236402496563
2014-06-07,1.884143641259626
2014-06-08,1.879622336545527
2014-06-09,1.858118557326611
2014-06-10,1.882550457382372
2014-06-11,1.837828605623073
2014-06-12,1.711310637721383
2014-06-13,1.724795509618316
2014-06-14,1.650804859617841
2014-06-15,1.667112936587036
2014-06-16,1.681348978134741
2014-06-17,1.720438333692709
2014-06-18,1.711993159814724
2014-06-19,1.688479719088326
2014-06-20,1.665413271370471
2014-06-21,1.681098451017341
2014-06-22,1.701253223607827
2014-06-23,1.651342352745326
2014-06-24,1.65165565309079
2014-06-25,1.594209996520526
2014-06-26,1.634369644764468
2014-06-27,1.695181107596251
2014-06-28,1.676093321658902
2014-06-29,1.675488781573175
2014-06-30,1.789381185234844
2014-07-01,1.777502259108166
2014-07-02,1.797849492018885
2014-07-03,1.776591848622952
2014-07-04,1.732982868215171
2014-07-05,1.739511443978855
2014-07-06,1.740708488793384
2014-07-07,1.699711784874932
2014-07-08,1.708237043094833
2014-07-09,1.725646130034185
2014-07-10,1.711284431551878
2014-07-11,1.751439857470824
2014-07-12,1.76483896394261
2014-07-13,1.739903895468875
2014-07-14,1.712814154824866
2014-07-15,1.712686159364252
2014-07-16,1.702758887720611
2014-07-17,1.729949997046546
2014-07-18,1.735061783447429
2014-07-19,1.726459929882278
2014-07-20,1.713833604881012
2014-07-21,1.722373994993981
2014-07-22,1.716048780272315
2014-07-23,1.711214481431244
2014-07-24,1.658864114551215
2014-07-25,1.654168214412332
2014-07-26,1.638806562062594
2014-07-27,1.635973910152041
2014-07-28,1.617077440921084
2014-07-29,1.610222273715591
2014-07-30,1.554920549731711
2014-07-31,1.613186327294003
2014-08-01,1.644788480450707
2014-08-02,1.613771321822722
2014-08-03,1.617047409773122
2014-08-04,1.628505086389587
2014-08-05,1.608593566099617
2014-08-06,1.607847704099219
2014-08-07,1.618180993206044
2014-08-08,1.614755568610598
2014-08-09,1.603836677941409
2014-08-10,1.613345462337197
2014-08-11,1.566939125055842
2014-08-12,1.549218512593141
2014-08-13,1.479600057504291
2014-08-14,1.393651078810467
2014-08-15,1.333089321099884
2014-08-16,1.420127789922636
2014-08-17,1.335652903162222
2014-08-18,1.25801379253607
2014-08-19,1.334952951001577
2014-08-20,1.413473132095975
2014-08-21,1.416853666343792
2014-08-22,1.406672105419088
2014-08-23,1.371148379960055
2014-08-24,1.391718217933719
2014-08-25,1.377131667992866
2014-08-26,1.404409049546445
2014-08-27,1.422277531855442
2014-08-28,1.402213309343397
2014-08-29,1.413514643519692
2014-08-30,1.387043309578418
2014-08-31,1.320791846102161
2014-09-01,1.303569373980711
2014-09-02,1.317269230453876
2014-09-03,1.317022074993301
2014-09-04,1.350375524729298
2014-09-05,1.327519413977686
2014-09-06,1.330884100411071
2014-09-07,1.327116889385595
2014-09-08,1.310546968760576
2014-09-09,1.301188018704443
2014-09-10,1.324757278975534
2014-09-11,1.318757891749181
2014-09-12,1.314697456978652
2014-09-13,1.323567146344948
2014-09-14,1.317193506585427
2014-09-15,1.309385948751358
2014-09-16,1.289417529255765
2014-09-17,1.268355179799536
2014-09-18,1.162027535166281
2014-09-19,1.095625137630574
2014-09-20,1.152112760529279
2014-09-21,1.119228503887274
2014-09-22,1.124421279370364
2014-09-23,1.214364958040899
2014-09-24,1.179988997815806
2014-09-25,1.149361194108391
2014-09-26,1.124764176197624
2014-09-27,1.113173774286266
2014-09-28,1.060647198870615
2014-09-29,1.059194940170324
2014-09-30,1.087324639207538
2014-10-01,1.07779251890678
2014-10-02,1.049210797401463
2014-10-03,1.030549030971606
2014-10-04,0.9403807655332322
2014-10-05,0.9027786876044095
2014-10-06,0.9504161087044453
2014-10-07,0.9578558123701154
2014-10-08,1.008473291697833
2014-10-09,1.051229801399543
2014-10-10,1.040423485007723
2014-10-11,1.032886344705864
2014-10-12,1.060519230630887
2014-10-13,1.112793899367474
2014-10-14,1.133278189665801
2014-10-15,1.14393245509427
2014-10-16,1.091191442455452
2014-10-17,1.090249407867618
2014-10-18,1.122957963933165
2014-10-19,1.10740821399175
2014-10-20,1.095814942645087
2014-10-21,1.097272405586305
2014-10-22,1.091793517451462
2014-10-23,1.028969008526456
2014-10-24,1.031519842294026
2014-10-25,1.003696819105078
2014-10-26,1.017627160530509
2014-10-27,1.016056745906715
2014-10-28,1.014179580684202
2014-10-29,0.9756650293953103
2014-10-30,0.9970515493101189
2014-10-31,0.9823192847226945
2014-11-01,0.9429041639643849
2014-11-02,0.9416922963806016
2014-11-03,0.9417767852955438
2014-11-04,0.9679999848775575
2014-11-05,0.9844302889666969
2014-11-06,1.012743906874636
2014-11-07,0.9992345970363619
2014-11-08,1.001914430179478
2014-11-09,1.050191012992504
2014-11-10,1.066863698269415
2014-11-11,1.077830148119625
2014-11-12,1.301962223504294
2014-11-13,1.215983999703106
2014-11-14,1.173699806928755
2014-11-15,1.083998864521658
2014-11-16,1.145720095883972
2014-11-17,1.143747339976514
2014-11-18,1.098612179427264
2014-11-19,1.112794011870696
2014-11-20,1.026893793710575
2014-11-21,1.029295514550943
2014-11-22,1.028337952670451
2014-11-23,1.071113339704131
2014-11-24,1.109869703320269
2014-11-25,1.075616222145038
2014-11-26,1.078203424409016
2014-11-27,1.082090179908415
2014-11-28,1.109487170363283
2014-11-29,1.104470125487455
2014-11-30,1.110715573308056
2014-12-01,1.115417875847105
2014-12-02,1.12483876322564
2014-12-03,1.113811073998091
2014-12-04,1.098581416788343
2014-12-05,1.120062069062156
2014-12-06,1.114666069058036
2014-12-07,1.117273652123138
2014-12-08,1.077720448545556
2014-12-09,1.057924261775281
2014-12-10,1.032700441684083
2014-12-11,1.044503504394289
2014-12-12,1.054997374312039
2014-12-13,1.03981859741888
2014-12-14,1.051212798833907
2014-12-15,1.033987928550402
2014-12-16,0.9927228911930851
2014-12-17,0.9622652707114715
2014-12-18,0.9391075007994971
2014-12-19,0.9602265542462289
2014-12-20,0.9978335768472545
2014-12-21,0.9735945291340036
2014-12-22,1.007879286928817
2014-12-23,1.017217288291491
2014-12-24,0.9788870554734375
2014-12-25,0.9730035975130102
2014-12-26,1.004118701764372
2014-12-27,0.9666461283839142
2014-12-28,0.9747435611784918
2014-12-29,0.9586341164395278
2014-12-30,0.9538519538192051
2014-12-31,0.9806345456611764
2015-01-01,0.9642184225225412
2015-01-02,0.9683505920323437
2015-01-03,0.8646345345370868
2015-01-04,0.8260175546947803
2015-01-05,0.8443092655107385
2015-01-06,0.8743100145415112
2015-01-07,0.9040771488414636
2015-01-08,0.8710223802437028
2015-01-09,0.8923818355675264
2015-01-10,0.844336846959625
2015-01-11,0.8276936664988652
2015-01-12,0.8344354037492017
2015-01-13,0.6932177734742194
2015-01-14,0.573679500444332
2015-01-15,0.6635946515155117
2015-01-16,0.6532765720660174
2015-01-17,0.6306037575619206
2015-01-18,0.6733435338276925
2015-01-19,0.6704324885487865
2015-01-20,0.6683802274028744
2015-01-21,0.7259100236696696
2015-01-22,0.7416040816982509
2015-01-23,0.7415979196783531
2015-01-24,0.7871407947729158
2015-01-25,0.8356865128027358
2015-01-26,0.879470113385615
2015-01-27,0.8484916874044398
2015-01-28,0.7603263670955929
2015-01-29,0.7546868433701444
2015-01-30,0.7306958998872427
2015-01-31,0.7063589784549582
2015-02-01,0.7357357469680537
2015-02-02,0.7685969585758767
2015-02-03,0.7346766143727017
2015-02-04,0.7353861092071371
2015-02-05,0.7024209958322128
2015-02-06,0.7238811987019186
2015-02-07,0.7345458630364546
2015-02-08,0.7232247355476099
2015-02-09,0.709819300438285
2015-02-10,0.7133067783346007
2015-02-11,0.7098806293812616
2015-02-12,0.7210126332742165
2015-02-13,0.7716325000424877
2015-02-14,0.8343269428156308
2015-02-15,0.7520744085959334
2015-02-16,0.7567050119021881
2015-02-17,0.7917506152537196
2015-02-18,0.7670188325698337
2015-02-19,0.7835875862059968
2015-02-20,0.7946714569184049
2015-02-21,0.7996975685260114
2015-02-22,0.7680184084708893
2015-02-23,0.7801921993938661
2015-02-24,0.7819977689145858
2015-02-25,0.7725803594973453
2015-02-26,0.7722626170392175
2015-02-27,0.8301523300319634
2015-02-28,0.8306009764696423
2015-03-01,0.8430399179725492
2015-03-02,0.9001701150208931
2015-03-03,0.9216727991482336
2015-03-04,0.8915716639784955
2015-03-05,0.9032178012039045
2015-03-06,0.8905715231084558
2015-03-07,0.912934897642902
2015-03-08,0.9017440836832096
2015-03-09,0.9510056588597743
2015-03-10,0.9521619835780979
2015-03-11,0.9691532054405732
2015-03-12,0.962808308948321
2015-03-13,0.9243587747762826
2015-03-14,0.9178778171529034
2015-03-15,0.9347869870579169
2015-03-16,0.9488753077596858
2015-03-17,0.9317895901429043
2015-03-18,0.8325528034174615
2015-03-19,0.8538442596560198
2015-03-20,0.8561059348708984
2015-03-21,0.8560231314286174
2015-03-22,0.8813382647060727
2015-03-23,0.8781333474053491
2015-03-24,0.8071060955211988
2015-03-25,0.8128846503839052
2015-03-26,0.8201993081800052
2015-03-27,0.816948387152861
2015-03-28,0.8322209690319142
2015-03-29,0.7983216628229415
2015-03-30,0.8169710503167237
2015-03-31,0.8065990855277723
2015-04-01,0.8179747420270296
2015-04-02,0.8373405556145911
2015-04-03,0.8405868297561503
2015-04-04,0.8409993714468881
2015-04-05,0.8629575107577935
2015-04-06,0.842961320640772
2015-04-07,0.8406302396243565
2015-04-08,0.8132628387958096
2015-04-09,0.8078637014924928
2015-04-10,0.7847716862306532
2015-04-11,0.7860209476396263
2015-04-12,0.7843145181650193
2015-04-13,0.7444016738977433
2015-04-14,0.7312194514669854
2015-04-15,0.7497754855932036
2015-04-16,0.7670398358257521
2015-04-17,0.7486065358151875
2015-04-18,0.749924812231956
2015-04-19,0.7465191270308065
2015-04-20,0.7552420778703101
2015-04-21,0.7871724097236498
2015-04-22,0.7859296612359773
2015-04-23,0.7920367210175788
2015-04-24,0.7781019231700995
2015-04-25,0.7625227774070777
2015-04-26,0.7352291657542422
2015-04-27,0.7701991739118551
2015-04-28,0.7602616767976742
2015-04-29,0.7598188662810045
2015-04-30,0.7950138525498712
2015-05-01,0.7854702664100489
2015-05-02,0.7902157857551337
2015-05-03,0.8093032294108119
2015-05-04,0.804978223966366
2015-05-05,0.7978295859527924
2015-05-06,0.7739312410115199
2015-05-07,0.8004511913381828
2015-05-08,0.8219627794973703
2015-05-09,0.8147882658891635
2015-05-10,0.8126711394470902
2015-05-11,0.8185910693720739
2015-05-12,0.8158386528156273
2015-05-13,0.7980669638488246
2015-05-14,0.8017208371351213
2015-05-15,0.8036278925518918
2015-05-16,0.7975570689508878
2015-05-17,0.7981327580972121
2015-05-18,0.7906067523806527
2015-05-19,0.7863655771776729
2015-05-20,0.7928799781442709
2015-05-21,0.7980393295368884
2015-05-22,0.8116140378906943
2015-05-23,0.8112891101653251
2015-05-24,0.8175616847790907
2015-05-25,0.8056671468309513
2015-05-26,0.805156171270495
2015-05-27,0.8050461551146677
2015-05-28,0.806119125890399
2015-05-29,0.8047351906689384
2015-05-30,0.7948714517387108
2015-05-31,0.7841599823742733
2015-06-01,0.7627667492943384
2015-06-02,0.7720099478825757
2015-06-03,0.7710377397158641
2015-06-04,0.7672338801878658
2015-06-05,0.76898122475922
2015-06-06,0.7706546729702126
2015-06-07,0.7651118088293195
2015-06-08,0.7828405026752562
2015-06-09,0.7859065953053552
2015-06-10,0.7844234558531238
2015-06-11,0.7877444328753612
2015-06-12,0.7868780313649275
2015-06-13,0.7990610216191782
2015-06-14,0.802925807413179
2015-06-15,0.8128936423141534
2015-06-16,0.8630001905044572
2015-06-17,0.8534130584403287
2015-06-18,0.8564014328980689
2015-06-19,0.8346275666397699
2015-06-20,0.8388470634342226
2015-06-21,0.8361367469251246
2015-06-22,0.8464134680512119
2015-06-23,0.8377344658469086
2015-06-24,0.8252447172253228
2015-06-25,0.8335161023981853
2015-06-26,0.8343219752383516
2015-06-27,0.8603502004855693
2015-06-28,0.8544065676297068
2015-06-29,0.8823521373479034
2015-06-30,0.9049615657954834
2015-07-01,0.8878252275669406
2015-07-02,0.8750139395301605
2015-07-03,0.8808396856290793
2015-07-04,0.8956596779676247
2015-07-05,0.9309921209932759
2015-07-06,0.926196114939796
2015-07-07,0.9135129048238231
2015-07-08,0.9136279734009878
2015-07-09,0.9153830745240368
2015-07-10,0.9824743538622467
2015-07-11,1.003597341779916
2015-07-12,1.060230053788944
2015-07-13,0.9975877072275612
2015-07-14,0.9966678914935474
2015-07-15,0.990923609040949
2015-07-16,0.9521855017877093
2015-07-17,0.9581591644694348
2015-07-18,0.946789862389343
2015-07-19,0.9400983227888626
2015-07-20,0.9565304338392532
2015-07-21,0.9483772751885556
2015-07-22,0.9523724653854566
2015-07-23,0.9464289582619069
2015-07-24,0.9883526388838564
2015-07-25,0.9916944522979463
2015-07-26,1.000983728976736
2015-07-27,1.009117659472293
2015-07-28,1.011706374314075
2015-07-29,0.9898388439190583
2015-07-30,0.9847676431935326
2015-07-31,0.9705292615745945
2015-08-01,0.957269401474193
2015-08-02,0.9685288766391867
2015-08-03,0.9665688842466879
2015-08-04,0.9778941119635658
2015-08-05,0.9608460579816157
2015-08-06,0.9579563767067597
2015-08-07,0.9554792797612965
2015-08-08,0.8935925545867078
2015-08-09,0.913917835537614
2015-08-10,0.9128359934984882
2015-08-11,0.9311120194724816
2015-08-12,0.9182105321315214
2015-08-13,0.9106974886126094
